cache_generated_at_utc,cache_domain,cache_summary_token,cache_combine_systems,cache_combination_key,Region,Province,Product,Species,System,Functional_unit,Normalized_product_output_kg,ch4_enteric_kg_per_kg_product,ch4_manure_kg_per_kg_product,n2o_direct_kg_per_kg_product,total_direct_gas_kg_per_kg_product,water_l_per_kg_product,electricity_kwh_per_kg_product,area_ha_per_kg_product,total_feed_kg_per_kg_product,supplement_feed_kg_per_kg_product,pasture_feed_kg_per_kg_product,unmatched_pasture_feed_kg_per_kg_product,nh3_total_kg_per_kg_product,nh3_housing_kg_per_kg_product,nh3_grazing_kg_per_kg_product,nox_as_no2_kg_per_kg_product,animals_total_live_weight_kg_per_kg_product
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,swine_live,swine,(all swine),1 kg live weight equivalent,1.0,0.05504113563311339,0.0825617034496701,0.00165123406899337,0.1392540731517769,38.528794943179385,0.1651234068993402,0.000355454709357057,12.109049839284951,8.476334887499464,0.0,0.0,0.003632714951785453,0.0025429004662498146,0.0010898144855356147,0.0006604936275973398,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,cattle_meat,cattle,(unknown),1 kg product,1.0,0.1784444444444444,0.0162222222222222,0.0009733333333333001,0.19564,36.5,0.4866666666666667,8.392459449276744e-05,8.111111111111112,3.244444444444445,4.866666666666667,0.7300000000000001,0.0021413333333333,0.0014989333333333,0.0006424,0.0003893333333333,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,cattle_meat,cattle,beef,1 kg product,1.0,0.2108806367979523,0.019170966981631992,0.001150258018897872,0.23120186179848223,43.13467570867206,0.5751290094489608,0.0008924887468084909,9.585483490816015,3.834193396326405,5.751290094489608,0.8626935141734413,0.0025305676415753754,0.0017713973491027598,0.0007591702924725796,0.0004601032075591268,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,cattle_meat,cattle,dairy,1 kg product,1.0,0.21007374498730796,0.019097613180664302,0.0011458567908398075,0.23031721495881216,42.969629656494824,0.5729283954199308,0.0012552678279674056,9.548806590332182,3.8195226361328727,5.729283954199309,0.8593925931298962,0.002520884939847656,0.00176461945789334,0.0007562654819542433,0.00045834271633589846,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,cattle_meat,cattle,dual-purpose,1 kg product,1.0,0.21572814447670896,0.019611649497882595,0.001176698969872905,0.2365164929444646,44.126211370235936,0.5883494849364791,0.0003673515405960689,9.805824748941319,3.9223298995765288,5.88349484936479,0.8825242274047186,0.002588737733720464,0.0018121164136043065,0.0007766213201161087,0.00047067958794912433,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,eggs,poultry,(unknown),1 kg shell eggs,1.0,0.0,0.0047031987630587,0.0007054798144588,0.0054086785775175,6.466898299205749,0.1175799690764681,0.0,1.599087579439967,1.599087579439967,0.0,0.0,0.0015520555918093,0.0010864389142665,0.00046561667754280005,0.0002821919257835,0.1224120226001586
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,eggs,poultry,layers,1 kg shell eggs,1.0,0.0,0.0047031987630587,0.0007054798144588,0.0054086785775175,6.466898299205748,0.1175799690764681,0.0,1.5990875794399666,1.5990875794399666,0.0,0.0,0.0015520555918093,0.0010864389142665,0.00046561667754280005,0.0002821919257835,0.1224120226001586
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,meat_poultry,poultry,(all holdings),1 kg meat product,1.0,0.0,0.011610842472009266,0.0017416263708013309,0.013352468842810598,15.964908399012767,0.29027106180023204,0.0,3.9476864404831566,3.9476864404831566,0.0,0.0,0.003831578015763001,0.002682104611034076,0.0011494734047289192,0.0006966505483204953,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,milk,cattle,beef,1 kg FPCM,1.0,0.05875039347399027,0.005340944861271827,0.00032045669167628547,0.06441179502693845,12.01712593786165,0.1602283458381553,0.00021179195028072669,2.670472430635922,1.068188972254369,1.6022834583815533,0.2403425187572329,0.0007050047216878583,0.0004935033051814441,0.00021150141650633984,0.0001281826766704991,0.36581814118300304
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,milk,cattle,dairy,1 kg FPCM,1.0,0.044121709961866394,0.004011064541987846,0.00024066387251921582,0.04837343837637356,9.02489521947268,0.12033193625963566,0.0002938601776416227,2.0055322709939283,0.8022129083975715,1.2033193625963572,0.18049790438945354,0.0005294605195423598,0.0003706223636796448,0.00015883815586268705,9.626554900769391e-05,0.27473044808136016
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,milk,cattle,dual-purpose,1 kg FPCM,1.0,0.03934434615557194,0.0035767587414155845,0.00021460552448487405,0.04313571042147248,8.047707168185173,0.10730276224246894,6.469186093804555e-05,1.7883793707078166,0.7153517482831265,1.0730276224246897,0.1609541433637034,0.00047213215386681935,0.00033049250770675483,0.0001416396461600289,8.58422097939606e-05,0.24498347543942686
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,other_livestock_live,other,(all holdings),1 kg product,1.0,0.030766698189987975,0.007691674547496961,0.0003845837273747953,0.038842956464859836,18.460018913992815,0.01538334909499395,0.00252740777548568,3.0766698189988024,1.5383349094994012,1.5383349094994012,0.2307502364249101,0.0008460842002246001,0.0005922589401572032,0.0002538252600673882,0.00015383349094988773,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,LOS RÍOS,swine_live,swine,(all swine),1 kg live weight equivalent,1.0,0.057213920211061954,0.08582088031659293,0.0017164176063318383,0.14475121813398675,40.04974414774338,0.1716417606331859,0.0009357435375237904,12.587062446433634,8.810943712503542,0.0,0.0,0.0037761187339300705,0.0026432831137510387,0.001132835620179,0.0006865670425327116,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,MANABÍ,cattle_meat,cattle,(unknown),1 kg product,1.0,0.21247897333865123,0.01931627030351371,0.0011589762182107814,0.23295421986037582,43.46160818290595,0.5794881091054126,0.00044344202024962023,9.658135151756877,3.863254060702751,5.794881091054126,0.869232163658119,0.0025497476800637716,0.0017848233760446213,0.0007649243040190877,0.00046359048728427375,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,MANABÍ,cattle_meat,cattle,beef,1 kg product,1.0,0.21088653872409907,0.0191715035203726,0.001150290211222311,0.23120833245569408,43.135882920838455,0.5751451056111795,0.0006754885946375314,9.585751760186323,3.8343007040745296,5.751451056111794,0.8627176584167691,0.002530638464689138,0.0017714469252823814,0.0007591915394067097,0.0004601160844888926,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,MANABÍ,cattle_meat,cattle,dairy,1 kg product,1.0,0.21645431219790506,0.019677664745264056,0.001180659884715795,0.23731263682788506,44.274745676844226,0.5903299423579229,0.0004238344175012729,9.83883237263205,3.935532949052821,5.903299423579229,0.8854949135368845,0.002597451746374806,0.0018182162224623548,0.0007792355239124127,0.0004722639538862908,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,MANABÍ,cattle_meat,cattle,dual-purpose,1 kg product,1.0,0.21546195183963307,0.019587450167239322,0.0011752470100343105,0.23622464901690685,44.07176287628859,0.5876235050171811,0.0003968008758295336,9.793725083619687,3.9174900334478746,5.876235050171812,0.8814352575257718,0.002585543422075548,0.0018098803954528675,0.0007756630266226315,0.0004700988040136963,1.0
