count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Seed_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Crop_group,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note
8601,(all regions confounded),(all provinces confounded),(all crops in group),cereals,2024-01-01,2024-08-01,7,0.74,2931.818181818175,10000.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,150.0,145.45454545454547,100.0,100.0,133.33333333333334,0.0,1.0204081632653061,1.6,1.0050251256281406,1.2,9.201324990798664,1357.081326402341,240.0,3.0,0.0,0.0,0.0,cereals,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
14458,(all regions confounded),(all provinces confounded),(all crops in group),forages_pastures,2024-01-01,2024-12-01,11,2.0,17000.0,10434.782608695654,sin riego,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,111.11111111111111,108.69565217391303,120.0,90.718474,0.0,0.0,1.0,1.0050251256281406,1.010204081632653,0.0,,996.1166546874999,500.0,40.0,0.0,0.0,0.0,forages_pastures,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for mixed pasture, set as an inferred midpoint spanning the Ecuador-supported tropical grass proxies used in this project."
5571,(all regions confounded),(all provinces confounded),(all crops in group),fruits,2024-01-01,2024-12-01,11,1.0,7188.5167464114875,11250.0,sin riego,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,200.0,130.0,75.75757575757576,100.0,40.99322799097065,0.0,2.0,2.0,2.5,0.0,172.4173553719009,1417.47615625,200.0,20.0,0.0,0.0,0.0,fruits,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
7350,(all regions confounded),(all provinces confounded),(all crops in group),industrial_cash,2024-06-01,2024-12-01,6,2.0,670.0963792654342,15652.17391304348,sin riego,QUINTAL,ALMENDRA SECA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,150.0,128.84753042233356,79.16666666666667,100.0,2.6666666666666665,0.0,1.0,1.4285714285714286,1.0,0.0,18.95551948051947,362.873896,238.0952380952381,4.390167947394962,0.0,0.0,0.0,industrial_cash,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2888,(all regions confounded),(all provinces confounded),(all crops in group),pulses_oilseeds,2023-10-01,2024-07-01,9,0.15,699.3006993006992,10000.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,100.0,100.0,100.50251256281408,55.0,0.0,0.0,1.417233560090703,1.7142857142857142,2.0,0.0,3.2467532467532494,1334.095205882353,470.34639283687943,5.555555555555555,0.0,0.0,0.0,pulses_oilseeds,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1259,(all regions confounded),(all provinces confounded),(all crops in group),roots_tubers,2024-01-01,2024-12-01,11,0.25,5681.818181818184,10434.782608695654,sin riego,QUINTAL,TUBERCULO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5272.5,300.0,181.436948,35.179618500000004,150.0,133.4095205882353,0.0,2.3947368421052633,2.5657894736842106,3.3333333333333335,1.0,147.5737100737103,2267.96185,2267.96185,83.33333333333334,0.0,0.0,0.0,roots_tubers,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2143,(all regions confounded),(all provinces confounded),(all crops in group),vegetables,2024-01-01,2024-12-01,11,0.15,5454.5454545454595,10434.782608695654,sin riego,ATADO,TALLO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,215.9963666666667,205.89536010784315,60.0,151.19745666666668,151.19745666666668,453.59236999999996,3.125,1.5076923076923077,5.019957611111112,1.3888888888888888,9.379509379509383,3023.9491333333335,4535.9237,18.333333333333336,0.0,0.0,0.0,vegetables,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
