Region,Province,Crop,Category,count__minValue,count__maxValue,Cycle_length_months__minValue,Cycle_length_months__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue,Irrig_lake_m3__minValue,Irrig_lake_m3__maxValue,Irrig_river_m3__minValue,Irrig_river_m3__maxValue,Irrig_well_m3__minValue,Irrig_well_m3__maxValue,N_min__minValue,N_min__maxValue,P_min__minValue,P_min__maxValue,K_min__minValue,K_min__maxValue,N_orga__minValue,N_orga__maxValue,P_orga__minValue,P_orga__maxValue,K_orga__minValue,K_orga__maxValue,N_tot__minValue,N_tot__maxValue,P_tot__minValue,P_tot__maxValue,K_tot__minValue,K_tot__maxValue,kgNH3N_ha__minValue,kgNH3N_ha__maxValue,kgNOxN_ha__minValue,kgNOxN_ha__maxValue,kgNO3N_ha__minValue,kgNO3N_ha__maxValue,kgN2ON_ha_direct__minValue,kgN2ON_ha_direct__maxValue,kgN2ON_ha_indirect__minValue,kgN2ON_ha_indirect__maxValue,kgN2ON_ha__minValue,kgN2ON_ha__maxValue,kgCO2urea_ha__minValue,kgCO2urea_ha__maxValue,kgCO2limestone_ha__minValue,kgCO2limestone_ha__maxValue,kgCO2_fert_ha__minValue,kgCO2_fert_ha__maxValue,soil_erosion_tha__minValue,soil_erosion_tha__maxValue,kgP_ha_erosion__minValue,kgP_ha_erosion__maxValue,kgP_ha_runoff__minValue,kgP_ha_runoff__maxValue,kgP_ha_leaching__minValue,kgP_ha_leaching__maxValue,kgP_ha_drainage__minValue,kgP_ha_drainage__maxValue,kgP_total__minValue,kgP_total__maxValue,Cd_kg_ha__minValue,Cd_kg_ha__maxValue,Cu_kg_ha__minValue,Cu_kg_ha__maxValue,Zn_kg_ha__minValue,Zn_kg_ha__maxValue,Pb_kg_ha__minValue,Pb_kg_ha__maxValue,Ni_kg_ha__minValue,Ni_kg_ha__maxValue,Cr_kg_ha__minValue,Cr_kg_ha__maxValue,Hg_kg_ha__minValue,Hg_kg_ha__maxValue,trace_metals_from_organic__minValue,trace_metals_from_organic__maxValue,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_mean_rate_kgChayr__minValue__minValue,SOC_mean_rate_kgChayr__minValue__maxValue,SOC_mean_rate_kgChayr__maxValue__minValue,SOC_mean_rate_kgChayr__maxValue__maxValue
(all regions confounded),(all provinces confounded),CEBADA FORRAJERA,transitory,6.93,7.07,3.96,4.04,0.0198,0.0202,2249.9999999999995,2295.4545454545446,10330.434782608698,10539.13043478261,2450.943,2500.4570000000003,0.0,0.0,561.3205578750001,572.660367125,0.0,0.0,0.0,0.0,561.3205578750001,572.660367125,0.0,1e-12,4.95,5.05,,,,,1.98,2.02,11.250000000000036,11.477272727272762,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,10330.434782608698,10539.13043478261,0.0,1e-12,190.84898967750004,194.70452482250002,0.0,1e-12,0.0,1e-12,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,190.84898967750004,194.70452482250005,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,3.776003392825126,3.8522862896498773,10.817698772113811,11.036238141247424,59.16318680002502,60.35840269497501,0.9542449483875002,0.9735226241125002,0.7538535092261252,0.7690828730488751,1.7080984576136253,1.7426054971613754,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17325,0.17675,0.072765,0.074235,0.4365899999999999,0.44541,1.6920264877559998,1.726208841044,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CEBOLLA COLORADA,transitory,79.2,80.8,10.89,11.11,0.3366,0.3434,9288.46153846156,9476.107226107246,7747.826086956523,7904.347826086957,2450.943,2500.4570000000003,44.90564463,45.81282937,112.264111575,114.532073425,11.0,11.22222222222222,27.5,28.05555555555556,44.90564463,45.81282937,14.85,15.15,1.2375,1.2625,1.2375,1.2625,0.99,1.01,1.7678571428571428,1.8035714285714284,21.59999999999998,22.036363636363618,14.85,15.15,0.0,1e-12,0.0,1e-12,0.0,1e-12,7747.826086956523,7904.347826086957,0.0,1e-12,44.90564463,45.81282937,5.0997034974797995,5.2027278105602,19.288076341104446,19.677734449005552,0.12845250000000002,0.1310475000000108,0.04556601331222763,0.04648653883369065,0.1589358886210915,0.16214671465385083,45.03409713,45.94387687000001,5.145269510792027,5.24921434939389,19.447012229725537,19.839881163659403,0.8979718845676764,0.9161127307205598,2.552219416366304,2.6037794045757248,13.960570110299999,14.242601829700003,0.22517048565,0.22971938435000006,0.1780349730885,0.18163163921150005,0.4032054587385,0.4113510235615001,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17727099054179563,0.1773168691385996,0.072765,0.074235,0.4365899999999999,0.44541,1.7113886549417954,1.7114345335385992,2.1426322499999995e-06,2.18591775000083e-06,0.0005816745,0.0005934255000002344,0.00261040725,0.0026631427500011413,2.2431518999999996e-05,2.2884681000010147e-05,4.796846999999999e-05,4.8937530000018044e-05,6.98610825e-05,7.127241750002846e-05,1.118205e-06,1.1407950000000475e-06,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CEBOLLA PERLA,transitory,11.88,12.12,4.95,5.05,0.06435,0.06565,14812.5,15111.742424242424,7747.826086956523,7904.347826086957,2450.943,2500.4570000000003,224.52822315000003,229.06414685000004,63.46153846153846,64.74358974358974,0.0,0.0,0.0,0.0,208.490492925,212.702422075,0.0,1e-12,1.5321428571428573,1.563095238095238,1.584,1.616,,,1.3258928571428572,1.3526785714285716,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,7747.826086956523,7904.347826086957,0.0,1e-12,55.25615654942308,56.37244254032051,14.697617487399002,14.994539052801004,27.95713170552225,28.521922245027753,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,55.25615654942308,56.372442540320534,14.697617487399002,14.994539052801011,27.95713170552225,28.521922245027774,1.0932593091410854,1.1153453557904016,3.132028405633698,3.195301706757612,17.129408530321154,17.475457187499366,0.2762807827471154,0.28186221270160267,0.21826181837022116,0.2226711480342661,0.4945426011173366,0.5045333607358687,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18143020765073706,0.18156011083560042,0.072765,0.074235,0.4365899999999999,0.44541,1.7155478720507369,1.7156777752356,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CENTENO,transitory,1.98,2.02,7.92,8.08,0.3564,0.3636,2928.308823529413,2987.466577540109,,,0.0,1e-12,132.07542538235293,134.74361579411766,66.03771269117647,67.37180789705883,0.0,0.0,0.0,0.0,99.0565690367647,101.05771184558822,0.0,1e-12,,,,,,,0.0,1e-12,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,42.26413612235294,43.11795705411765,8.645657345528823,8.820317089882943,16.445371591483674,16.777601320604557,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,42.26413612235294,43.117957054117674,8.645657345528823,8.82031708988295,16.445371591483674,16.777601320604578,0.8362083638090242,0.8531014620677939,2.3956149529940616,2.4440112146707107,13.101882197929411,13.36656668677648,0.21132068061176468,0.21558978527058836,0.1669433376832941,0.17031593036376483,0.3782640182950588,0.38590571563435316,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17878247508866887,0.17885888872682376,0.072765,0.074235,0.4365899999999999,0.44541,1.7129001394886685,1.7129765531268237,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CHOCHO,transitory,128.7,131.3,8.91,9.09,0.297,0.303,1918.831168831169,1957.5954348681623,,,0.0,1e-12,48.81048329347826,49.79655366304348,131.95350960507693,134.61923707184616,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,2.0141379310344827,2.0548275862068963,3.7125,3.7875,3.666666666666666,3.740740740740741,0.0,1e-12,11.249999999999996,11.477272727272725,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,52.185765759747895,53.240023653884215,3.1951342363910875,3.2596824027828264,6.077637327287445,6.200417879353859,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,52.185765759747895,53.240023653884236,3.1951342363910875,3.2596824027828335,6.077637327287445,6.200417879353879,1.0325107243112472,1.0533695268225873,2.9579925737882937,3.0177499995213912,16.177587385521846,16.504407332704112,0.26092882879873947,0.2662001182694212,0.20613377475100417,0.21029809343284273,0.4670626035497436,0.4764982117022639,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1763978712284211,0.17642611105121747,0.072765,0.074235,0.4365899999999999,0.44541,1.7105155356284207,1.7105437754512174,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CILANTRO,transitory,174.24,177.76,1.98,2.02,0.1584,0.1616,4724.999999999997,4820.454545454543,10330.434782608698,10539.13043478261,2450.943,2500.4570000000003,124.73790175,127.25785936111112,148.5,151.5,0.0,0.0,0.0,0.0,74.25,75.75,4490.564463000001,4581.282937,2.31,2.356666666666667,2.25,2.295454545454546,2.75,2.805555555555556,3.870630416971154,3.9488249708493592,53.99999999999993,55.09090909090902,4490.564463000001,4581.282937,0.0,1e-12,0.0,1e-12,0.0,1e-12,10330.434782608698,10539.13043478261,0.0,1e-12,69.2006852625,70.59867890416668,8.165343048555002,8.330299473778334,15.531739836401249,15.84551235834875,38.84338260495001,39.62809740505001,13.778930646496589,14.057292881779349,48.061404265131294,49.03234172503294,108.04406786745001,110.22677630921669,21.944273695051592,22.387592355557683,63.593144101532545,64.87785408338169,4.2420581866205715,4.327756331804826,6.002464038065356,6.123725937824252,33.4936610389095,34.170300655857176,0.5402203393372501,0.5511338815460834,0.472220825724219,0.4817606403853144,1.012441165061469,1.0328945219313979,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1906289018994273,0.19094463729133496,0.072765,0.074235,0.4365899999999999,0.44541,1.724746566299427,1.725062301691335,0.000647921093543955,0.0006610104085650458,0.17589541001571002,0.1794488526422902,0.789373874128455,0.8053208210805461,0.006783177243940021,0.00692021112765599,0.0145054213283826,0.014798460143097417,0.02112563598796035,0.021552416512969675,0.00033813950406390005,0.00034497060515610003,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),COL,transitory,137.61,140.39,1.98,2.02,0.1782,0.1818,6749.99999999999,6886.363636363626,10330.434782608698,10539.13043478261,2450.943,2500.4570000000003,163.34725229166665,166.6471967824074,190.673790175,194.5257859361111,59.4,60.6,287.1,292.9,113.70339505673076,116.00043334070511,4490.564463000001,4581.282937,3.96,4.04,2.971774193548387,3.0318100358422937,3.666666666666666,3.740740740740741,7.92,8.08,0.0,0.0,4490.564463000001,4581.282937,0.0,1e-12,0.0,1e-12,0.0,1e-12,10330.434782608698,10539.13043478261,0.0,1e-12,89.33117650324999,91.13584673563889,22.3576831350125,22.809353501376393,163.33220911909686,166.63184970736143,38.84338260495001,39.62809740505001,13.778930646496589,14.057292881779349,48.061404265131294,49.03234172503294,128.17455910820001,130.76394414068892,36.13661378150909,36.86664638315574,211.39361338422816,215.66419143239438,4.640345876551528,4.734090237693984,7.143500156438805,7.287813290912316,39.734113323542005,40.536822683613565,0.6408727955410001,0.6538197207034446,0.5517362661251815,0.5628824533196297,1.1926090616661815,1.2167021740230743,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1968380506872525,0.19727922342840912,0.072765,0.074235,0.4365899999999999,0.44541,1.7309557150872523,1.7313968878284087,0.000647921093543955,0.0006610104085650458,0.17589541001571002,0.1794488526422902,0.789373874128455,0.8053208210805461,0.006783177243940021,0.00692021112765599,0.0145054213283826,0.014798460143097417,0.02112563598796035,0.021552416512969675,0.00033813950406390005,0.00034497060515610003,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),COLIFLOR,transitory,46.53,47.47,10.89,11.11,0.3069,0.3131,7199.999999999977,7345.454545454521,10330.434782608698,10539.13043478261,2450.943,2500.4570000000003,145.9433450475,148.8916954525,178.2,181.8,79.2,80.8,178.2,181.8,145.9433450475,148.8916954525,3367.92334725,3435.96220275,3.666666666666666,3.740740740740741,1.62,1.6527272727272728,3.43010752688172,3.4994026284348863,6.387096774193549,6.516129032258065,0.0,0.0,3367.92334725,3435.96220275,0.0,1e-12,0.0,1e-12,0.0,1e-12,10330.434782608698,10539.13043478261,0.0,1e-12,82.479501757125,84.145754317875,25.10674736680935,25.61395438432065,106.92642760858944,109.08655745926804,29.132536953712506,29.721073053787514,10.33419798487244,10.542969661334514,36.04605319884847,36.774256293774705,111.61203871083751,113.86682737166251,35.44094535168179,36.15692404565516,142.9724808074379,145.86081375304275,3.7865579076111695,3.8630540269568496,6.2351256290561325,6.361087762976458,34.59973200035963,35.29871648521538,0.5580601935541876,0.5693341368583126,0.4749526211436518,0.4845476235909983,1.0330128146978392,1.053881760449311,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19502662520974243,0.19543120349680795,0.072765,0.074235,0.4365899999999999,0.44541,1.7291442896097422,1.7295488678968076,0.0004859408201579662,0.0004957578064237846,0.1319215575117825,0.13458663948171773,0.5920304055963412,0.6039906158104099,0.005087382932955015,0.005190158345741995,0.010879065996286949,0.011098845107323067,0.01584422699097026,0.016164312384727264,0.000253604628047925,0.00025872795386707505,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),ESPINACA,transitory,20.79,21.21,3.96,4.04,0.0099,0.0101,8999.999999999998,9181.818181818178,7425.0,7575.0,367.64145,375.06855,239.49677136,244.3350899733333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,8981.128926000001,9162.565874,1.485,1.515,1.485,1.515,0.37421370525,0.3817735780833333,0.0,1e-12,0.0,0.0,4490.564463000001,4581.282937,4490.564463000001,4581.282937,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,35.924515704,36.650263495999994,15.677458653225601,15.9941749896544,29.820940485890397,30.423383728029595,71.849031408,73.300526992,28.274112949035818,28.845307150026432,83.63629521777426,85.32591734338585,107.773547112,109.950790488,43.95157160226142,44.83948213968083,113.45723570366465,115.74930107141545,6.024816000445595,6.146529455000051,5.8837309729724945,6.002594224951736,33.40979960472,34.084745051279995,0.53886773556,0.54975395244,0.50976887783976,0.5200672390082399,1.04863661339976,1.06982119144824,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1939154524764707,0.19429758282953072,0.072765,0.074235,0.4365899999999999,0.44541,1.7280331168764707,1.7284152472295307,0.0021298073663339554,0.002172833777775045,0.4804903975410001,0.4901972742590002,1.6175484704994616,1.6502262173782394,0.044279390509990024,0.04517392365160597,0.05511808633175461,0.05623158302532541,0.09014796933061345,0.09196914042820158,0.000491739261520815,0.0005016733880161849,0.99,1.01,150.0,800.0,148.5,151.5,792.0,808.0
(all regions confounded),(all provinces confounded),FREJOL SECO (VAINA SECA),transitory,2.97,3.03,2.97,3.03,0.0296999999999999,0.0303,4199.99999999999,4284.848484848474,6886.956521739131,7026.086956521739,0.0,1e-12,561.3205578750001,572.660367125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,24.75,25.25,,,,,0.0,1e-12,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,84.19808368125001,85.89905506875,36.74404371849751,37.4863476320025,69.89282926380562,71.30480561256937,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,84.19808368125001,85.89905506875002,36.74404371849751,37.486347632002506,69.89282926380562,71.30480561256938,1.6658838497757906,1.6995380689631818,4.772514164167857,4.868928591726804,26.101405941187505,26.628707071312505,0.42099041840625007,0.4294952753437501,0.33258243054093756,0.3393012675215626,0.7535728489471876,0.7687965428653127,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19107551912684262,0.19140027708900106,0.072765,0.074235,0.4365899999999999,0.44541,1.7251931835268426,1.725517941489001,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),FREJOL TIERNO (GRANO TIERNO),transitory,3.96,4.04,1.98,2.02,0.594,0.606,2249.999999999994,2295.454545454539,6886.956521739131,7026.086956521739,2450.943,2500.4570000000003,288.99677136,294.8350899733333,0.0,0.0,0.0,0.0,0.0,0.0,49.5,50.5,187.106852625,190.88678904166667,0.6105,0.6228333333333333,,,0.6105,0.6228333333333333,0.858,0.8753333333333334,0.0,0.0,187.106852625,190.88678904166667,0.0,1e-12,0.0,1e-12,0.0,1e-12,6886.956521739131,7026.086956521739,0.0,1e-12,43.349515704000005,44.225263496,18.917728653225602,19.2999049896544,35.9844329858904,36.71139122802959,1.6184742752062502,1.651170725210428,0.574122110270691,0.5857205367408099,2.002558511047137,2.043014238543049,44.96798997920626,45.876434221210424,19.49185076349629,19.88562552639521,37.986991496937534,38.75440546657264,0.9773871795428368,0.9971323750891575,2.5438044227631456,2.595194411101795,13.94007689355394,14.22169460857523,0.2248399498960313,0.22938217110605214,0.179517175319856,0.18314378492227734,0.4043571252158873,0.4125259560283295,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.183778863132273,0.183956213902622,0.072765,0.074235,0.4365899999999999,0.44541,1.7178965275322726,1.7180738783026217,2.6996712230998124e-05,2.7542100356877703e-05,0.007328975417321249,0.007477035526762319,0.03289057808868562,0.03355503421169052,0.0002826323851641675,0.0002883421303190093,0.000604392555349275,0.0006166025059624096,0.0008802348328316811,0.0008980173547070971,1.40891460026625e-05,1.4373775214837548e-05,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),HABA TIERNA (GRANO TIERNO),transitory,1.98,2.02,2.97,3.03,0.5643,0.5757000000000001,7929.642857142856,8089.837662337662,5165.217391304349,5269.565217391305,1838.20725,1875.34275,79.2,80.8,0.0,0.0,0.0,0.0,0.0,0.0,39.6,40.4,0.0,1e-12,1.188,1.212,1.188,1.212,0.99,1.01,1.683,1.717,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,2582.6086956521744,2634.7826086956525,0.0,1e-12,11.88,12.12,5.184432,5.289168,9.861588,10.060811999999999,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,11.88,12.120000000000019,5.184432,5.289168000000007,9.861588,10.06081200000002,0.23504929411764708,0.23979776470588376,0.6733819321227621,0.6869856075191826,3.6828000000000003,3.757200000000006,0.05940000000000001,0.0606000000000001,0.046925999999999995,0.04787400000000009,0.106326,0.10847400000000018,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.177268189,0.177314011,0.072765,0.074235,0.4365899999999999,0.44541,1.7113858534,1.7114316753999996,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),HUERTO FRUTAL,transitory,1.98,2.02,6.93,7.07,0.495,0.505,1259.999999999999,1285.4545454545448,,,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,134.71693389,137.43848810999998,,,,,,,0.0,1e-12,12.599999999999994,12.854545454545448,134.71693389,137.43848810999998,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,1.1653014781485003,1.1888429221515109,0.41336791939489764,0.4217187864533842,1.4418421279539388,1.4709702517509977,1.1653014781485003,1.1888429221515109,0.41336791939489764,0.4217187864533842,1.4418421279539388,1.4709702517509977,0.08618706826677855,0.08792822116105768,0.0624009637018561,0.06366158923118707,0.3612434582260351,0.36854130586696837,0.005826507390742502,0.0059442146107575545,0.005966343568120321,0.006086875761415735,0.011792850958862823,0.01203109037217329,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17536169692947054,0.1753690039381467,0.072765,0.074235,0.4365899999999999,0.44541,1.7094793613294703,1.7094866683381467,1.9437632806318648e-05,1.9830312256952176e-05,0.005276862300471301,0.005383465579268934,0.02368121622385365,0.024159624632417488,0.00020349531731820062,0.0002076063338296895,0.00043516263985147796,0.00044395380429293994,0.0006337690796388105,0.0006465724953891178,1.0144185121917e-05,1.0349118154683046e-05,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),HUERTO HORTICOLA,transitory,293.04,298.96,1.98,2.02,0.0198,0.0202,1350.0000000000002,1377.2727272727277,0.0,1e-12,0.0,1e-12,363.0,370.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,1.98,2.02,11.55,11.783333333333331,,,0.0,1e-12,60.00000000000006,61.21212121212128,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,54.449999999999996,55.550000000000004,23.76198,24.242020000000004,45.198944999999995,46.112055,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,54.449999999999996,55.550000000000026,23.76198,24.24202000000001,45.198944999999995,46.11205500000002,1.0773092647058824,1.0990730882352955,3.0863338555626596,3.1486840344629172,16.8795,17.22050000000001,0.27225,0.2777500000000001,0.21507749999999998,0.2194225000000001,0.48732749999999997,0.49717250000000024,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18539586624999999,0.18560588374999998,0.072765,0.074235,0.4365899999999999,0.44541,1.7195135306499996,1.7197235481499997,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),LECHUGA,transitory,158.4,161.6,8.91,9.09,0.1485,0.1515,6168.381037567079,6292.994795901767,10330.434782608698,10539.13043478261,2450.943,2500.4570000000003,160.37730225,163.61724774999996,224.52822315,229.06414685,0.0,0.0,0.0,0.0,89.81128926,91.62565874,4490.564463000001,4581.282937,3.666666666666666,3.740740740740741,2.25,2.295454545454546,3.454280356153846,3.524063797692308,6.387096774193549,6.516129032258065,0.0,0.0,4490.564463000001,4581.282937,0.0,1e-12,0.0,1e-12,0.0,1e-12,10330.434782608698,10539.13043478261,0.0,1e-12,100.3961912085,102.4243970915,10.498298205285002,10.710385037714998,19.96937978965875,20.372801603591242,38.84338260495001,39.62809740505001,13.778930646496589,14.057292881779349,48.061404265131294,49.03234172503294,139.23957381345002,142.05249449655003,24.27722885178159,24.767677919494346,68.03078405479005,69.40514332862418,4.859270446910989,4.957437526646564,7.770687107717258,7.927670685650939,43.164267882169504,44.036273293930506,0.6961978690672501,0.7102624724827501,0.595443074210919,0.607472227225281,1.291640943278169,1.3177346997080313,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19164956978049671,0.19198592472555726,0.072765,0.074235,0.4365899999999999,0.44541,1.7257672341804966,1.726103589125557,0.000647921093543955,0.0006610104085650458,0.17589541001571002,0.1794488526422902,0.789373874128455,0.8053208210805461,0.006783177243940021,0.00692021112765599,0.0145054213283826,0.014798460143097417,0.02112563598796035,0.021552416512969675,0.00033813950406390005,0.00034497060515610003,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
