product,scope,n_records,product_output_kg_year__median,product_output_kg_year__p05,product_output_kg_year__p95,product_output_kg_year__min,product_output_kg_year__max,ch4_enteric_kg_per_kg_product__median,ch4_enteric_kg_per_kg_product__p05,ch4_enteric_kg_per_kg_product__p95,ch4_enteric_kg_per_kg_product__min,ch4_enteric_kg_per_kg_product__max,ch4_manure_kg_per_kg_product__median,ch4_manure_kg_per_kg_product__p05,ch4_manure_kg_per_kg_product__p95,ch4_manure_kg_per_kg_product__min,ch4_manure_kg_per_kg_product__max,n2o_direct_kg_per_kg_product__median,n2o_direct_kg_per_kg_product__p05,n2o_direct_kg_per_kg_product__p95,n2o_direct_kg_per_kg_product__min,n2o_direct_kg_per_kg_product__max,total_direct_gas_kg_per_kg_product__median,total_direct_gas_kg_per_kg_product__p05,total_direct_gas_kg_per_kg_product__p95,total_direct_gas_kg_per_kg_product__min,total_direct_gas_kg_per_kg_product__max,water_l_per_kg_product__median,water_l_per_kg_product__p05,water_l_per_kg_product__p95,water_l_per_kg_product__min,water_l_per_kg_product__max,electricity_kwh_per_kg_product__median,electricity_kwh_per_kg_product__p05,electricity_kwh_per_kg_product__p95,electricity_kwh_per_kg_product__min,electricity_kwh_per_kg_product__max,area_ha_per_kg_product__median,area_ha_per_kg_product__p05,area_ha_per_kg_product__p95,area_ha_per_kg_product__min,area_ha_per_kg_product__max,total_feed_kg_per_kg_product__median,total_feed_kg_per_kg_product__p05,total_feed_kg_per_kg_product__p95,total_feed_kg_per_kg_product__min,total_feed_kg_per_kg_product__max,supplement_feed_kg_per_kg_product__median,supplement_feed_kg_per_kg_product__p05,supplement_feed_kg_per_kg_product__p95,supplement_feed_kg_per_kg_product__min,supplement_feed_kg_per_kg_product__max,pasture_feed_kg_per_kg_product__median,pasture_feed_kg_per_kg_product__p05,pasture_feed_kg_per_kg_product__p95,pasture_feed_kg_per_kg_product__min,pasture_feed_kg_per_kg_product__max,unmatched_pasture_feed_kg_per_kg_product__median,unmatched_pasture_feed_kg_per_kg_product__p05,unmatched_pasture_feed_kg_per_kg_product__p95,unmatched_pasture_feed_kg_per_kg_product__min,unmatched_pasture_feed_kg_per_kg_product__max,nh3_total_kg_per_kg_product__median,nh3_total_kg_per_kg_product__p05,nh3_total_kg_per_kg_product__p95,nh3_total_kg_per_kg_product__min,nh3_total_kg_per_kg_product__max,nh3_housing_kg_per_kg_product__median,nh3_housing_kg_per_kg_product__p05,nh3_housing_kg_per_kg_product__p95,nh3_housing_kg_per_kg_product__min,nh3_housing_kg_per_kg_product__max,nh3_grazing_kg_per_kg_product__median,nh3_grazing_kg_per_kg_product__p05,nh3_grazing_kg_per_kg_product__p95,nh3_grazing_kg_per_kg_product__min,nh3_grazing_kg_per_kg_product__max,nox_as_no2_kg_per_kg_product__median,nox_as_no2_kg_per_kg_product__p05,nox_as_no2_kg_per_kg_product__p95,nox_as_no2_kg_per_kg_product__min,nox_as_no2_kg_per_kg_product__max,animals_total_live_weight_kg_per_kg_product__median,animals_total_live_weight_kg_per_kg_product__p05,animals_total_live_weight_kg_per_kg_product__p95,animals_total_live_weight_kg_per_kg_product__min,animals_total_live_weight_kg_per_kg_product__max,farm_total_live_weight_kg__median,farm_total_live_weight_kg__p05,farm_total_live_weight_kg__p95,farm_total_live_weight_kg__min,farm_total_live_weight_kg__max,attributed_live_weight_kg__median,attributed_live_weight_kg__p05,attributed_live_weight_kg__p95,attributed_live_weight_kg__min,attributed_live_weight_kg__max,ual_prov
milk,province,892,123535.67999136439,7505.195732786757,926301.7383656452,176.93483381910062,4563314.8106140345,0.032999999999999995,0.014666666666666668,0.07333333333333335,0.0066,0.22000000000000003,0.0029999999999999996,0.0013333333333333335,0.006666666666666667,0.0006000000000000001,0.02,0.00017999999999999996,7.999999999999999e-05,0.0004,3.6e-05,0.0012,0.03618,0.016080000000000004,0.08040000000000001,0.007236,0.24120000000000003,6.749999999999999,3.0,15.000000000000002,1.3499999999999999,45.0,0.08999999999999998,0.04,0.2,0.018,0.6,2.4253123046276057e-06,1.6464383172291504e-07,0.00011967437658324743,1.763451454568138e-09,0.009859650544754702,1.4999999999999998,0.6666666666666667,3.3333333333333335,0.3,10.0,0.6,0.2666666666666667,1.3333333333333337,0.12000000000000002,4.000000000000001,0.8999999999999998,0.4,2.0,0.18,6.0,0.13499999999999995,0.060000000000000005,0.3,0.027,0.9,0.000396,0.000176,0.00088,7.92e-05,0.00264,0.00027719999999999996,0.00012319999999999999,0.000616,5.544e-05,0.001848,0.00011879999999999997,5.28e-05,0.000264,2.3760000000000003e-05,0.0007920000000000001,7.199999999999999e-05,3.2e-05,0.00016,1.4400000000000001e-05,0.00048,0.2054794520547945,0.09132420091324202,0.4566210045662101,0.04109589041095891,1.3698630136986303,121410.28644366219,8623.931970530126,787955.4892048124,124.57142262121523,4371775.582270138,26933.810563009072,1616.6505070278122,156195.29334520712,43.0744891497978,930277.047406332,CHIMBORAZO
other_livestock_live,province,413,2677.8781787410803,182.222587226652,41620.01597694751,4.321293467789454,291184.89545402396,0.12166666666666666,0.024333333333333332,0.12166666666666669,0.02433333333333333,0.16222222222222224,0.030416666666666665,0.006083333333333333,0.03041666666666667,0.006083333333333332,0.04055555555555556,0.0015208333333333332,0.00030416666666666667,0.0015208333333333335,0.0003041666666666666,0.002027777777777778,0.15360416666666665,0.030720833333333333,0.15360416666666668,0.030720833333333326,0.20480555555555557,73.0,14.6,73.00000000000001,14.599999999999996,97.33333333333333,0.06083333333333333,0.012166666666666666,0.06083333333333334,0.012166666666666664,0.08111111111111112,0.00015098274469399156,8.515406553756984e-06,0.006431531905350191,1.4538838598585916e-07,0.5836960893467378,12.166666666666666,2.433333333333333,12.166666666666668,2.433333333333333,16.22222222222222,6.083333333333333,1.2166666666666666,6.083333333333334,1.2166666666666666,8.11111111111111,6.083333333333333,1.2166666666666666,6.083333333333334,1.2166666666666666,8.11111111111111,0.9124999999999999,0.1825,0.9125000000000001,0.18249999999999997,1.2166666666666666,0.0033458333333333335,0.0006691666666666667,0.003345833333333334,0.0006691666666666667,0.004461111111111112,0.002342083333333333,0.0004684166666666667,0.0023420833333333336,0.00046841666666666657,0.003122777777777778,0.0010037499999999999,0.00020075,0.0010037500000000003,0.00020074999999999997,0.0013383333333333335,0.0006083333333333333,0.00012166666666666667,0.0006083333333333334,0.00012166666666666664,0.0008111111111111113,1.0,1.0,1.0,1.0,1.0,2677.8781787410803,182.222587226652,41620.01597694751,4.321293467789454,291184.89545402396,,,,,,CHIMBORAZO
ovine_live,province,541,6093.134947186238,348.7295590632252,38484.363921102886,31.798252369578602,125587.65625159712,0.24333333333333335,0.2433333333333333,0.3198876404494383,0.24333333333333326,0.43800000000000006,0.03244444444444445,0.03244444444444444,0.042651685393258434,0.032444444444444435,0.05840000000000001,0.0016222222222222224,0.0016222222222222222,0.002132584269662922,0.001622222222222222,0.0029200000000000003,0.27740000000000004,0.2774,0.3646719101123596,0.2773999999999999,0.4993200000000001,61.644444444444446,61.64444444444443,81.03820224719102,61.644444444444424,110.96000000000001,0.08111111111111112,0.0811111111111111,0.1066292134831461,0.08111111111111109,0.14600000000000002,0.00015480828979604885,1.093490441874027e-05,0.0037456792894402496,1.0413743987169653e-06,0.0735680225826501,9.733333333333334,9.733333333333333,12.795505617977529,9.73333333333333,17.52,1.946666666666667,1.9466666666666663,2.5591011235955063,1.946666666666666,3.5040000000000004,7.786666666666668,7.786666666666665,10.236404494382025,7.786666666666664,14.016000000000002,1.1680000000000001,1.1679999999999997,1.5354606741573036,1.1679999999999997,2.1024000000000003,0.0035688888888888897,0.003568888888888889,0.0046916853932584286,0.0035688888888888884,0.006424000000000002,0.002498222222222223,0.002498222222222222,0.0032841797752809,0.0024982222222222216,0.004496800000000001,0.0010706666666666668,0.0010706666666666666,0.0014075056179775286,0.0010706666666666664,0.0019272000000000004,0.0006488888888888891,0.0006488888888888888,0.0008530337078651688,0.0006488888888888888,0.0011680000000000002,1.0,1.0,1.0,1.0,1.0,6093.134947186238,348.7295590632252,38484.363921102886,31.798252369578602,125587.65625159712,,,,,,CHIMBORAZO
swine_live,province,578,2909.0883492617845,151.85910366002847,17707.101424128152,0.5168938697975736,228000.0,0.045625000000000006,0.045625,0.20277777777777778,0.04562499999999999,0.20277777777777783,0.0684375,0.06843749999999998,0.30416666666666664,0.06843749999999998,0.30416666666666675,0.00136875,0.0013687499999999997,0.006083333333333333,0.0013687499999999995,0.006083333333333334,0.11543125000000001,0.11543124999999999,0.5130277777777777,0.11543124999999997,0.5130277777777779,31.9375,31.937499999999996,141.94444444444446,31.937499999999993,141.94444444444446,0.136875,0.13687499999999997,0.6083333333333333,0.13687499999999997,0.6083333333333335,0.0001669606920438466,1.0327371643912362e-05,0.00484031695294301,5.452064474469717e-07,0.6567103008823842,10.037500000000001,10.0375,44.611111111111114,10.0375,44.61111111111112,7.02625,7.026249999999999,31.22777777777778,7.026249999999998,31.227777777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301125,0.0030112499999999996,0.013383333333333334,0.003011249999999999,0.013383333333333337,0.002107875,0.0021078749999999995,0.009368333333333333,0.002107874999999999,0.009368333333333334,0.000903375,0.0009033749999999998,0.004015,0.0009033749999999997,0.004015000000000001,0.0005475,0.0005474999999999999,0.0024333333333333334,0.0005474999999999998,0.002433333333333334,1.0,1.0,1.0,1.0,1.0,2909.0883492617845,151.85910366002847,17707.101424128152,0.5168938697975736,228000.0,,,,,,CHIMBORAZO
cattle_meat,province,1216,101091.13825647494,6907.5095761964385,624245.177692391,77.58188512801158,21001490.307845023,0.21966148701579621,0.16964788732394367,0.2974074074074074,0.15009345794392523,0.31490196078431376,0.01996922609234511,0.015422535211267607,0.027037037037037037,0.013644859813084111,0.028627450980392162,0.0011981535655407063,0.0009253521126760563,0.001622222222222222,0.0008186915887850465,0.0017176470588235297,0.24082886667368203,0.18599577464788733,0.3260666666666666,0.16455700934579437,0.34524705882352946,44.93075870777649,34.70070422535211,60.83333333333333,30.700934579439245,64.41176470588236,0.5990767827703531,0.46267605633802816,0.811111111111111,0.4093457943925233,0.8588235294117648,1.736708860730442e-05,1.0340921940170608e-06,0.0010895796564517985,4.285410162838818e-09,0.040232057002289934,9.984613046172555,7.711267605633802,13.518518518518517,6.822429906542054,14.313725490196079,3.993845218469022,3.084507042253521,5.407407407407407,2.7289719626168223,5.725490196078432,5.990767827703533,4.626760563380281,8.11111111111111,4.093457943925233,8.588235294117647,0.8986151741555299,0.6940140845070423,1.2166666666666666,0.6140186915887849,1.2882352941176471,0.0026359378441895543,0.002035774647887324,0.003568888888888889,0.0018011214953271024,0.0037788235294117655,0.0018451564909326879,0.0014250422535211267,0.002498222222222222,0.0012607850467289715,0.002645176470588236,0.0007907813532568662,0.000610732394366197,0.0010706666666666666,0.0005403364485981307,0.0011336470588235296,0.00047926142621628257,0.0003701408450704225,0.0006488888888888888,0.00032747663551401863,0.0006870588235294119,1.0,1.0,1.0,1.0,1.0,101091.13825647494,6907.5095761964385,624245.177692391,77.58188512801158,21001490.307845023,,,,,,COTOPAXI
eggs,province,41,1008887.83125,263862.97125,8536743.1875,170734.86375,16561281.78375,0.0,0.0,0.0,0.0,0.0,0.004703198763058725,0.004703198763058725,0.004703198763058726,0.004703198763058725,0.004703198763058726,0.0007054798144588088,0.0007054798144588087,0.0007054798144588088,0.0007054798144588087,0.0007054798144588088,0.005408678577517534,0.005408678577517534,0.005408678577517535,0.005408678577517534,0.005408678577517535,6.466898299205748,6.466898299205747,6.466898299205749,6.466898299205747,6.466898299205749,0.11757996907646813,0.11757996907646813,0.11757996907646814,0.11757996907646812,0.11757996907646816,0.0,0.0,1.3571822516133332e-05,0.0,3.521664262147154e-05,1.5990875794399666,1.5990875794399666,1.5990875794399668,1.5990875794399666,1.599087579439967,1.5990875794399666,1.5990875794399666,1.5990875794399668,1.5990875794399666,1.599087579439967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015520555918093796,0.0015520555918093794,0.0015520555918093796,0.0015520555918093794,0.0015520555918093798,0.0010864389142665656,0.0010864389142665654,0.0010864389142665658,0.0010864389142665654,0.0010864389142665658,0.0004656166775428138,0.00046561667754281376,0.00046561667754281387,0.00046561667754281376,0.00046561667754281387,0.0002821919257835235,0.0002821919257835235,0.00028219192578352357,0.0002821919257835235,0.00028219192578352357,0.1224120226001586,0.1224120226001586,0.12241202260015861,0.12241202260015858,0.12241202260015861,125916.79999999999,37700.0,1045000.0,22800.0,2027300.0,123500.0,32300.0,1045000.0,20900.0,2027300.0,COTOPAXI
meat_poultry,province,47,123500.0,22590.0,1261789.9999999986,14400.0,4729704.905765656,0.0,0.0,0.0,0.0,0.0,0.038421052631578946,0.010111111111111112,0.03842105263157895,0.01011111111111111,0.40555555555555556,0.005763157894736842,0.0015166666666666666,0.005763157894736842,0.0015166666666666666,0.060833333333333336,0.04418421052631579,0.011627777777777779,0.0441842105263158,0.011627777777777779,0.4663888888888889,52.828947368421055,13.902777777777779,52.82894736842106,13.902777777777779,557.6388888888889,0.9605263157894737,0.25277777777777777,0.9605263157894738,0.25277777777777777,10.13888888888889,0.0,0.0,0.00010189303494818934,0.0,0.00028768941051241084,13.063157894736841,3.4377777777777783,13.063157894736845,3.437777777777778,137.8888888888889,13.063157894736841,3.4377777777777783,13.063157894736845,3.437777777777778,137.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012678947368421054,0.003336666666666667,0.012678947368421055,0.0033366666666666666,0.13383333333333333,0.008875263157894737,0.002335666666666667,0.008875263157894739,0.002335666666666667,0.09368333333333333,0.003803684210526316,0.001001,0.0038036842105263163,0.001001,0.04015,0.002305263157894737,0.0006066666666666667,0.0023052631578947373,0.0006066666666666667,0.024333333333333335,1.0,1.0,1.0,1.0,1.0,123500.0,22590.0,1261789.9999999986,14400.0,4729704.905765656,,,,,,COTOPAXI
milk,province,632,161297.44824443612,9305.303973796943,1419062.8684928878,88.78530522081182,9287916.477476956,0.029333333333333336,0.014316866604714033,0.07333333333333333,0.006285714285714285,0.132,0.002666666666666667,0.0013015333277012757,0.006666666666666666,0.0005714285714285714,0.012000000000000002,0.00016,7.809199966207654e-05,0.00039999999999999996,3.4285714285714284e-05,0.00072,0.03216,0.015696491932077384,0.0804,0.006891428571428571,0.14472000000000002,6.000000000000001,2.92844998732787,15.0,1.2857142857142858,27.0,0.08,0.03904599983103827,0.19999999999999998,0.017142857142857144,0.36000000000000004,2.7199226073545743e-06,1.7673802249528624e-07,0.00021267044103318267,3.0126743208678915e-09,0.007781766046494386,1.3333333333333335,0.6507666638506377,3.3333333333333335,0.2857142857142857,6.000000000000001,0.5333333333333334,0.2603066655402551,1.3333333333333333,0.11428571428571428,2.4000000000000004,0.8,0.3904599983103827,2.0,0.17142857142857143,3.6,0.12000000000000001,0.058568999746557396,0.3,0.025714285714285714,0.54,0.0003520000000000001,0.0001718023992565684,0.0008799999999999999,7.542857142857144e-05,0.0015840000000000001,0.0002464,0.00012026167947959788,0.0006159999999999999,5.28e-05,0.0011087999999999998,0.00010560000000000002,5.154071977697052e-05,0.00026399999999999997,2.262857142857143e-05,0.0004752,6.400000000000001e-05,3.123679986483062e-05,0.00015999999999999999,1.3714285714285714e-05,0.000288,0.18264840182648404,0.08914611833570382,0.45662100456621,0.03913894324853229,0.821917808219178,149639.9114747136,6625.969024953931,694650.0,111.65056190781542,4593950.044386815,33666.87693179973,1502.2663187954533,192256.77926839603,24.3247411563868,816460.3159455239,COTOPAXI
other_livestock_live,province,327,3989.76049977243,300.894231479142,29205.946518110348,6.84546045247161,171456.66634856001,0.028076923076923076,0.024333333333333332,0.12166666666666667,0.02433333333333333,0.16222222222222224,0.007019230769230769,0.006083333333333333,0.030416666666666668,0.006083333333333332,0.04055555555555556,0.00035096153846153844,0.0003041666666666666,0.0015208333333333335,0.0003041666666666666,0.002027777777777778,0.03544711538461538,0.03072083333333333,0.15360416666666668,0.030720833333333326,0.20480555555555557,16.846153846153847,14.599999999999998,73.0,14.599999999999996,97.33333333333336,0.01403846153846154,0.012166666666666666,0.060833333333333336,0.012166666666666664,0.08111111111111112,0.00019628117556330594,1.2760313557435841e-05,0.006387204914379892,6.408284630370143e-07,0.07503267680448847,2.8076923076923075,2.433333333333333,12.166666666666668,2.433333333333333,16.222222222222225,1.4038461538461537,1.2166666666666666,6.083333333333334,1.2166666666666666,8.111111111111112,1.4038461538461537,1.2166666666666666,6.083333333333334,1.2166666666666666,8.111111111111112,0.21057692307692308,0.18249999999999997,0.9125000000000001,0.18249999999999997,1.2166666666666668,0.0007721153846153847,0.0006691666666666667,0.003345833333333334,0.0006691666666666665,0.004461111111111112,0.0005404807692307692,0.0004684166666666666,0.0023420833333333336,0.00046841666666666657,0.0031227777777777786,0.00023163461538461538,0.00020075,0.00100375,0.00020074999999999995,0.0013383333333333337,0.00014038461538461538,0.00012166666666666667,0.0006083333333333334,0.00012166666666666664,0.0008111111111111113,1.0,1.0,1.0,1.0,1.0,3989.76049977243,300.894231479142,29205.946518110348,6.84546045247161,171456.66634856001,,,,,,COTOPAXI
ovine_live,province,342,6759.992609831963,492.0042092379917,36222.89164007828,36.311157135296234,110808.17086653793,0.24333333333333335,0.2433333333333333,0.3128571428571429,0.2433333333333333,0.43800000000000006,0.03244444444444445,0.03244444444444444,0.041714285714285725,0.032444444444444435,0.058400000000000014,0.0016222222222222224,0.0016222222222222222,0.0020857142857142862,0.001622222222222222,0.0029200000000000003,0.27740000000000004,0.2774,0.3566571428571429,0.2773999999999999,0.4993200000000001,61.644444444444446,61.64444444444443,79.25714285714287,61.644444444444424,110.96000000000001,0.08111111111111112,0.0811111111111111,0.10428571428571431,0.08111111111111109,0.14600000000000002,0.00011916970161408562,1.6312545460929143e-05,0.005906745660855875,3.417751802864076e-06,0.4544836423586158,9.733333333333334,9.733333333333333,12.514285714285716,9.73333333333333,17.520000000000003,1.946666666666667,1.9466666666666665,2.5028571428571436,1.9466666666666663,3.504000000000001,7.786666666666668,7.786666666666666,10.011428571428574,7.786666666666665,14.016000000000004,1.1680000000000001,1.1679999999999997,1.501714285714286,1.1679999999999997,2.1024000000000003,0.0035688888888888897,0.003568888888888889,0.004588571428571431,0.0035688888888888884,0.006424000000000002,0.002498222222222223,0.002498222222222222,0.0032120000000000013,0.0024982222222222216,0.004496800000000001,0.0010706666666666668,0.0010706666666666666,0.001376571428571429,0.0010706666666666664,0.0019272000000000004,0.0006488888888888891,0.0006488888888888888,0.0008342857142857146,0.0006488888888888888,0.0011680000000000002,1.0,1.0,1.0,1.0,1.0,6759.992609831963,492.0042092379917,36222.89164007828,36.311157135296234,110808.17086653793,,,,,,COTOPAXI
swine_live,province,529,4615.526342914048,335.430400297726,35807.78151690074,5.75405457380596,1044000.0,0.045625000000000006,0.04562499999999999,0.20277777777777778,0.04562499999999999,0.2027777777777778,0.0684375,0.06843749999999998,0.30416666666666664,0.06843749999999998,0.3041666666666667,0.00136875,0.0013687499999999997,0.006083333333333333,0.0013687499999999995,0.006083333333333334,0.11543125,0.11543124999999999,0.5130277777777777,0.11543124999999996,0.5130277777777779,31.9375,31.937499999999996,141.94444444444446,31.937499999999993,141.94444444444446,0.136875,0.13687499999999997,0.6083333333333333,0.13687499999999997,0.6083333333333334,7.0344591951559e-05,5.990634717677016e-06,0.0031445683296937813,8.340960845452546e-07,0.39449230652367373,10.037500000000001,10.0375,44.611111111111114,10.037499999999998,44.61111111111112,7.02625,7.026249999999999,31.227777777777778,7.026249999999997,31.227777777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301125,0.0030112499999999996,0.013383333333333334,0.003011249999999999,0.013383333333333336,0.002107875,0.0021078749999999995,0.009368333333333333,0.002107874999999999,0.009368333333333334,0.000903375,0.0009033749999999998,0.0040149999999999995,0.0009033749999999997,0.004015,0.0005475,0.0005474999999999999,0.0024333333333333334,0.0005474999999999998,0.002433333333333334,1.0,1.0,1.0,1.0,1.0,4615.526342914048,335.430400297726,35807.78151690074,5.75405457380596,1044000.0,,,,,,COTOPAXI
cattle_meat,province,336,217290.9372707,17883.91684453244,1093022.7253368662,1391.7686899690937,4412637.513415751,0.20941269742482058,0.17709366731303092,0.22780141843971632,0.15009345794392523,0.23840755735492578,0.019037517947710962,0.016099424301184627,0.02070921985815603,0.013644859813084111,0.02167341430499325,0.0011422510768626577,0.0009659654580710776,0.0012425531914893617,0.0008186915887850465,0.001300404858299595,0.22959246644939418,0.19415905707228662,0.2497531914893617,0.16455700934579437,0.2613813765182186,42.83441538234966,36.22370467766541,46.59574468085106,30.70093457943925,48.76518218623482,0.5711255384313287,0.48298272903553885,0.6212765957446809,0.4093457943925233,0.6502024291497975,0.00024222997059407365,2.1376666321506102e-05,0.004319135310423218,3.10063935235644e-06,0.03011298021888516,9.51875897385548,8.049712150592313,10.354609929078014,6.822429906542055,10.836707152496626,3.807503589542192,3.2198848602369257,4.141843971631206,2.7289719626168223,4.33468286099865,5.711255384313288,4.8298272903553885,6.212765957446809,4.093457943925233,6.502024291497975,0.8566883076469931,0.7244740935533082,0.9319148936170214,0.614018691588785,0.9753036437246962,0.0025129523690978466,0.002125124007756371,0.0027336170212765958,0.0018011214953271024,0.0028608906882591095,0.0017590666583684926,0.0014875868054294596,0.001913531914893617,0.0012607850467289715,0.0020026234817813763,0.000753885710729354,0.0006375372023269113,0.0008200851063829787,0.0005403364485981306,0.0008582672064777328,0.00045690043074506304,0.0003863861832284311,0.0004970212765957446,0.00032747663551401863,0.000520161943319838,1.0,1.0,1.0,1.0,1.0,217290.9372707,17883.91684453244,1093022.7253368662,1391.7686899690937,4412637.513415751,,,,,,EL ORO
eggs,province,2,1587459.9042184497,222330.59301505447,2952589.2154218447,70649.55843689946,3104270.25,0.0,0.0,0.0,0.0,0.0,0.004703198763058725,0.004703198763058725,0.004703198763058725,0.004703198763058725,0.004703198763058725,0.0007054798144588088,0.0007054798144588088,0.0007054798144588088,0.0007054798144588088,0.0007054798144588088,0.005408678577517534,0.005408678577517534,0.005408678577517535,0.005408678577517534,0.005408678577517535,6.466898299205747,6.466898299205747,6.466898299205748,6.466898299205747,6.466898299205748,0.11757996907646814,0.11757996907646813,0.11757996907646814,0.11757996907646813,0.11757996907646814,5.263459014291741e-05,5.263459014291741e-06,0.00010000572127154308,0.0,0.00010526918028583482,1.5990875794399666,1.5990875794399666,1.5990875794399668,1.5990875794399666,1.5990875794399668,1.5990875794399666,1.5990875794399666,1.5990875794399668,1.5990875794399666,1.5990875794399668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015520555918093794,0.0015520555918093794,0.0015520555918093796,0.0015520555918093794,0.0015520555918093796,0.0010864389142665656,0.0010864389142665656,0.0010864389142665656,0.0010864389142665656,0.0010864389142665656,0.0004656166775428138,0.00046561667754281376,0.0004656166775428139,0.00046561667754281376,0.0004656166775428139,0.0002821919257835235,0.0002821919257835235,0.0002821919257835235,0.0002821919257835235,0.0002821919257835235,0.1224120226001586,0.1224120226001586,0.12241202260015861,0.1224120226001586,0.12241202260015861,266081.429443257,163554.71594218828,368608.1429443257,152162.85888651398,380000.0,194324.17767203448,27215.937576865515,361432.4177672034,8648.355344068963,380000.0,EL ORO
meat_poultry,province,46,54000.0,4320.0,1091070.0,900.0,7872174.500959301,0.0,0.0,0.0,0.0,0.0,0.010111111111111112,0.01011111111111111,0.038421052631578946,0.01011111111111111,0.40555555555555556,0.0015166666666666668,0.0015166666666666666,0.005763157894736842,0.0015166666666666666,0.060833333333333336,0.011627777777777779,0.011627777777777777,0.04418421052631579,0.011627777777777777,0.4663888888888889,13.902777777777779,13.902777777777779,52.828947368421055,13.902777777777777,557.6388888888889,0.25277777777777777,0.25277777777777777,0.9605263157894738,0.25277777777777777,10.13888888888889,0.0,0.0,0.0007822628040529992,0.0,0.0035787178815445166,3.437777777777778,3.437777777777778,13.063157894736843,3.437777777777778,137.8888888888889,3.437777777777778,3.437777777777778,13.063157894736843,3.437777777777778,137.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003336666666666667,0.0033366666666666666,0.012678947368421054,0.0033366666666666666,0.13383333333333333,0.002335666666666667,0.0023356666666666664,0.008875263157894737,0.0023356666666666664,0.09368333333333333,0.001001,0.001001,0.003803684210526316,0.001001,0.04015,0.0006066666666666667,0.0006066666666666666,0.002305263157894737,0.0006066666666666666,0.024333333333333335,1.0,1.0,1.0,1.0,1.0,54000.0,4320.0,1091070.0,900.0,7872174.500959301,,,,,,EL ORO
milk,province,131,119105.13255475536,8795.400409475238,538014.575524091,1460.0,1668247.8638557,0.044,0.01867283950617284,0.099,0.011,0.22,0.004,0.0016975308641975309,0.009000000000000001,0.001,0.02,0.00023999999999999995,0.00010185185185185183,0.00054,5.999999999999999e-05,0.0012,0.04824,0.02047222222222222,0.10854,0.01206,0.24119999999999997,8.999999999999998,3.8194444444444446,20.25,2.25,45.0,0.11999999999999998,0.05092592592592592,0.27,0.029999999999999995,0.6,5.899896427924085e-05,7.94971349724804e-06,0.0009669075744639557,1.0177708387999154e-06,0.0018069668084462792,1.9999999999999998,0.8487654320987654,4.5,0.5,10.0,0.7999999999999999,0.3395061728395061,1.8000000000000003,0.2,4.0,1.1999999999999997,0.5092592592592592,2.7,0.3,5.999999999999999,0.17999999999999997,0.07638888888888888,0.405,0.04499999999999999,0.8999999999999999,0.0005279999999999999,0.00022407407407407407,0.001188,0.00013199999999999998,0.0026400000000000004,0.00036959999999999993,0.0001568518518518518,0.0008316,9.239999999999998e-05,0.0018480000000000003,0.00015839999999999997,6.72222222222222e-05,0.0003564,3.9599999999999994e-05,0.0007920000000000001,9.599999999999999e-05,4.074074074074074e-05,0.000216,2.3999999999999997e-05,0.00048,0.27397260273972596,0.11626923727380348,0.6164383561643836,0.06849315068493149,1.36986301369863,256580.0,34272.52349028188,767765.1282168075,3836.7089256918334,7677937.149438255,33708.8165717389,3900.3935971754354,120425.13962507874,500.0,281034.01633631584,EL ORO
other_livestock_live,province,234,3977.0838293913966,300.0,20739.274599876895,13.40387181350652,45460.6920387504,0.02433333333333334,0.024333333333333332,0.08111111111111112,0.02433333333333333,0.1622222222222222,0.006083333333333335,0.006083333333333333,0.02027777777777778,0.006083333333333332,0.04055555555555555,0.0003041666666666667,0.00030416666666666667,0.0010138888888888888,0.0003041666666666666,0.0020277777777777777,0.03072083333333334,0.03072083333333333,0.10240277777777779,0.03072083333333333,0.20480555555555555,14.600000000000001,14.599999999999998,48.66666666666667,14.599999999999996,97.33333333333333,0.01216666666666667,0.012166666666666666,0.04055555555555556,0.012166666666666664,0.0811111111111111,0.0006373360336513817,7.172382986227181e-05,0.014326911321281265,1.8412035049767697e-05,2.9861439127137523,2.4333333333333336,2.433333333333333,8.11111111111111,2.433333333333333,16.22222222222222,1.2166666666666668,1.2166666666666666,4.055555555555555,1.2166666666666666,8.11111111111111,1.2166666666666668,1.2166666666666666,4.055555555555555,1.2166666666666666,8.11111111111111,0.18250000000000002,0.18249999999999997,0.6083333333333334,0.18249999999999997,1.2166666666666666,0.0006691666666666669,0.0006691666666666667,0.0022305555555555555,0.0006691666666666665,0.004461111111111112,0.0004684166666666668,0.0004684166666666666,0.0015613888888888889,0.00046841666666666657,0.003122777777777778,0.00020075000000000005,0.00020075,0.0006691666666666668,0.00020074999999999997,0.0013383333333333335,0.00012166666666666669,0.00012166666666666667,0.0004055555555555556,0.00012166666666666664,0.0008111111111111112,1.0,1.0,1.0,1.0,1.0,3977.0838293913966,300.0,20739.274599876895,13.40387181350652,45460.6920387504,,,,,,EL ORO
