Product,System,count,Normalized_product_output_kg,Area_ha_per_1kg_product,Animals_total_live_weight_kg_per_1kg_product,Producing_animals_live_weight_kg_per_1kg_product,Animals_sold_live_weight_kg_per_1kg_product,Water_l_per_1kg_product,Electricity_kWh_per_1kg_product,Live_weight_equivalent_kg_per_1kg_product,Milk_output_kg_fpcm_per_1kg_product,Milk_sales_kg_fpcm_per_1kg_product,Egg_output_kg_per_1kg_product,Egg_sales_kg_per_1kg_product,Cultivated_pasture_area_ha_per_1kg_product,Natural_pasture_area_ha_per_1kg_product,Linked_pasture_area_ha_per_1kg_product,Intake_assumption_kg_per_1kg_product,Pasture_feed_kg_per_1kg_product,Cultivated_pasture_feed_kg_per_1kg_product,Natural_pasture_feed_kg_per_1kg_product,Unmatched_pasture_feed_kg_per_1kg_product,Supplement_feed_kg_per_1kg_product,Common_feed_kg_per_1kg_product,Waste_feed_kg_per_1kg_product,Unallocated_feed_kg_per_1kg_product,Total_feed_kg_per_1kg_product,Feed_mass_balance_note,Vaccinated_head_per_1kg_product,Area_ha,Animals_total_head,Producing_animals_head,Animals_sold_head,Water_l_head_day,Electricity_kWh_head_day,Representative_live_weight_kg,Live_weight_equivalent_kg,Milk_output_kg_fpcm_day,Milk_sales_kg_fpcm_7d,Egg_output_kg,Egg_sales_kg,Pasture_share_pct,Cultivated_pasture_area_ha,Natural_pasture_area_ha,Linked_pasture_area_ha,Cultivated_pasture_area_share_pct,Natural_pasture_area_share_pct,Cultivated_pasture_area_ha_per_head,Natural_pasture_area_ha_per_head,Cultivated_pasture_feed_share_pct,Natural_pasture_feed_share_pct,Unmatched_pasture_feed_share_pct,Supplement_share_pct,Common_feed_share_pct,Waste_feed_share_pct,Intake_assumption_kg_head_day,Pasture_feed_kg_head_day,Cultivated_pasture_feed_kg_head_day,Natural_pasture_feed_kg_head_day,Unmatched_pasture_feed_kg_head_day,Supplement_feed_kg_head_day,Common_feed_kg_head_day,Waste_feed_kg_head_day,Unallocated_feed_share_pct,Unallocated_feed_kg_head_day,Total_feed_kg_head_day,Vaccinated_head,Vaccination_share_pct,Reference_output_kg,Reference_output_kg_for_dfe,Normalization_factor_to_1kg,Milk_output_l_per_1kg_product,Milk_sales_l_per_1kg_product,Milk_output_l_day,Milk_sales_l_7d,Milk_yield_l_head_day,Proxy_total_feed_kg_per_1kg_product,Proxy_forage_kg_per_1kg_product,Proxy_tree_forage_kg_per_1kg_product,Proxy_compound_feed_kg_per_1kg_product,Proxy_mineral_kg_per_1kg_product,Proxy_total_feed_kg_head_day,Proxy_body_weight_kg,Proxy_forage_share_pct,Proxy_tree_forage_share_pct,Proxy_compound_feed_share_pct,Proxy_mineral_share_pct,Proxy_forage_kg_head_day,Proxy_tree_forage_kg_head_day,Proxy_compound_feed_kg_head_day,Proxy_mineral_kg_head_day,Egg_output_reported_per_1kg_product,Egg_sales_reported_per_1kg_product,Birds_sold_head_per_1kg_product,Birds_consumed_head_per_1kg_product,Egg_output_reported,Egg_sales_reported,Eggs_per_head_reported,Birds_sold_head,Birds_consumed_head,Species,Milking_system_ESPAC,Infrastructure_type,Infrastructure_source,Functional_unit,Infra_water_electricity_status,Infra_water_electricity_note,Infra_water_electricity_citations,Reference_output_basis_note,Output_unit,Sales_unit,Diet_basis,Proxy_diet_basis,Diet_data_status,Ration_composition_note,Diet_proxy_source_key,Diet_proxy_quality,Diet_proxy_note,Diet_proxy_citations,Region,Livestock_profile_key,Livestock_climate_zone,Emission_head_basis,Animals_emission_basis_head,Headcount_emissions_basis_head,kgCH4_enteric_yr,kgCH4_manure_mgmt_yr,kgCH4_livestock_total_yr,kgNH3_manure_mgmt_total_yr,kgNH3_manure_housing_storage_yard_yr,kgNH3_manure_application_yr,kgNH3_grazing_yr,kgNOx_manure_mgmt_as_NO2_yr,kgNexcretion_manure_yr,kgVS_manure_yr,FracGasMS_weighted,FracLeachMS_weighted,EF3_manure_direct_weighted,kgN2ON_manure_mgmt_direct_yr,kgN2ON_manure_mgmt_indirect_yr,kgN2ON_manure_mgmt_total_yr,kgN2O_manure_mgmt_direct_yr,kgN2O_manure_mgmt_indirect_yr,kgN2O_manure_mgmt_total_yr,kgN2_manure_mgmt_yr,kgN_manure_after_management_yr,Reference_output_kg_dfe_basis,DFE_functional_unit,Headcount_emissions_basis_per_1kg_product,kgCH4_enteric_per_1kg_product,kgCH4_manure_mgmt_per_1kg_product,kgCH4_livestock_total_per_1kg_product,kgNH3_manure_mgmt_total_per_1kg_product,kgNH3_manure_housing_storage_yard_per_1kg_product,kgNH3_manure_application_per_1kg_product,kgNH3_grazing_per_1kg_product,kgNOx_manure_mgmt_as_NO2_per_1kg_product,kgNexcretion_manure_per_1kg_product,kgVS_manure_per_1kg_product,kgN2ON_manure_mgmt_direct_per_1kg_product,kgN2ON_manure_mgmt_indirect_per_1kg_product,kgN2ON_manure_mgmt_total_per_1kg_product,kgN2O_manure_mgmt_direct_per_1kg_product,kgN2O_manure_mgmt_indirect_per_1kg_product,kgN2O_manure_mgmt_total_per_1kg_product,kgN2_manure_mgmt_per_1kg_product,kgN_manure_after_management_per_1kg_product,DFE_livestock_status,Animal_weight_normalization_note,Animals_total_live_weight_kg,Producing_animals_live_weight_kg,Animals_sold_live_weight_kg,Meat_yield_fraction,Estimated_meat_output_kg
cattle_live,(unknown),148,1.0,0.0041,2.0,0.8421052631578947,,0.0263157894736842,0.0,2.0,,,,,0.0018263157894736,0.0,0.0026911290026157,0.005263157894736,0.005105263157893919,0.0049158782693000756,0.0,0.0001893848885938434,0.0005263157894736,0.0,0.0,0.0,0.005631578947367519,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,0.0052631578947368,7.79,9.5,4.0,,50.0,0.0,400.0,3800.0,,,,,97.0,3.47,0.0,5.11314510497,100.0,0.0,0.3416666666666667,0.0,93.4016871167164,0.0,3.5983128832835973,10.0,,,10.0,9.7,9.34016871167164,0.0,0.3598312883283601,1.0,0.0,0.0,0.0,0.0,10.7,10.0,100.0,1900.0,1900.0,0.0005263157894736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg meat (carcass-weight proxy),mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day; the midpoint 50 L/day was adopted when the cattle system is unspecified. (https://www.fao.org/3/S1250E/S1250E12.htm),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,,(unknown),cattle_other,tropical_moist,Animals_total_head,9.5,0.005,0.27,0.00474638335,0.27474638335,0.05,0.0284999999999998,0.011,0.01,0.001085,0.221,6.17215,0.0216,0.00175,0.0013,0.0002873,4.721665000000001e-05,0.00033451665,0.0004514714285714,7.419759285714286e-05,0.0005256690214284,0.0008619,0.21469045,1900.0,1 kg meat (carcass-weight proxy),0.005,0.27,0.00474638335,0.27474638335,0.05,0.0284999999999998,0.011,0.01,0.001085,0.221,6.17215,0.0002873,4.721665000000001e-05,0.00033451665,0.0004514714285714,7.419759285714286e-05,0.0005256690214284,0.0008619,0.21469045,livestock DFE computed from YAML-configured Tier 1 factors,"Animal live-weight kg per 1 kg product expresses the standing animal biomass associated with 1 kg meat output, using representative live weight and a carcass-yield proxy for the row.",3800.0,1600.0,,0.5,1900.0
cattle_live,beef,3271,1.0,0.004375,2.0,1.25,,0.03125,0.0,2.0,,,,,0.000625,0.0,0.0018625,0.005,0.00475,0.0045000000000000005,0.0,0.0002499999999999996,0.0005,0.0,0.0,0.0,0.00525,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,0.005625,7.0,8.0,5.0,,50.0,0.0,400.0,3200.0,,,,,95.0,1.0,0.0,2.98,100.0,0.0,0.13,0.0,90.0,0.0,5.0,10.0,,,8.0,7.6,7.2,0.0,0.3999999999999994,0.8,0.0,0.0,0.0,0.0,8.4,9.0,100.0,1600.0,1600.0,0.000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg meat (carcass-weight proxy),mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day; the midpoint 50 L/day was adopted for beef cattle. (https://www.fao.org/3/S1250E/S1250E12.htm),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,,(unknown),cattle_other,tropical_moist,Animals_total_head,8.0,0.005,0.27,0.00474638335,0.27474638335,0.05,0.0285,0.011,0.01,0.001085,0.221,6.17215,0.0216,0.00175,0.0013,0.0002873,4.721665000000001e-05,0.00033451665,0.0004514714285714,7.419759285714286e-05,0.0005256690214284,0.0008619,0.21469045,1600.0,1 kg meat (carcass-weight proxy),0.005,0.27,0.00474638335,0.27474638335,0.05,0.0285,0.011,0.01,0.001085,0.221,6.17215,0.0002873,4.721665000000001e-05,0.00033451665,0.0004514714285714,7.419759285714286e-05,0.0005256690214284,0.0008619,0.21469045,livestock DFE computed from YAML-configured Tier 1 factors,"Animal live-weight kg per 1 kg product expresses the standing animal biomass associated with 1 kg meat output, using representative live weight and a carcass-yield proxy for the row.",3200.0,2000.0,,0.5,1600.0
cattle_live,dairy,5240,1.0,0.0017888888888888,2.0,1.0,,0.0488888888888888,0.0011111111111111,2.0,,,,,0.0004962962962962,0.0,0.0007856795542884,0.008888888888888401,0.007999999999999561,0.00711111111111072,0.0,0.0008888888888888408,0.00088888888888884,0.0,0.0,0.0,0.008888888888888401,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,0.0044444444444444,2.415,6.0,3.0,,66.0,1.5,450.0,2700.0,,,,,90.0,0.67,0.0,1.0606673982894,100.0,0.0,0.0989666666666666,0.0,80.0,0.0,10.0,10.0,,,12.0,10.8,9.6,0.0,1.200000000000001,1.2,0.0,0.0,0.0,0.0,12.0,6.0,100.0,1350.0,1350.0,0.0007407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg meat (carcass-weight proxy),mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the dairy drinking-water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day, supporting the order of magnitude adopted for low-intensity tropical dairy systems. (https://www.fao.org/3/S1250E/S1250E12.htm) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)","Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,,(unknown),cattle_dairy,tropical_moist,Animals_total_head,6.0,0.0044444444444444,0.3866666666666666,0.0073173123555554,0.3939839790222222,0.1173333333333332,0.0715555555555554,0.0266666666666666,0.0195555555555554,0.0033422222222222,0.2546666666666666,6.057377777777778,0.121,0.0133,0.0081,0.0020627999999998,0.0003145897333332,0.0023773897333332,0.0032415428571428,0.000494355295238,0.0037358981523808,0.0061883999999998,0.2122137333333332,1350.0,1 kg meat (carcass-weight proxy),0.0044444444444444,0.3866666666666666,0.0073173123555554,0.3939839790222222,0.1173333333333332,0.0715555555555554,0.0266666666666666,0.0195555555555554,0.0033422222222222,0.2546666666666666,6.057377777777778,0.0020627999999998,0.0003145897333332,0.0023773897333332,0.0032415428571428,0.000494355295238,0.0037358981523808,0.0061883999999998,0.2122137333333332,livestock DFE computed from YAML-configured Tier 1 factors,"Animal live-weight kg per 1 kg product expresses the standing animal biomass associated with 1 kg meat output, using representative live weight and a carcass-yield proxy for the row.",2700.0,1350.0,,0.5,1350.0
cattle_live,dual-purpose,3782,1.0,0.0042307692307692,2.0,0.9230769230769232,,0.0192307692307692,0.0,2.0,,,,,0.0019230769230769,0.0,0.0023076923076923,0.003846153846153,0.0034615384615377,0.0034615384615377,0.0,0.0,0.0003846153846153,0.0,0.0,0.0,0.003846153846153,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,0.0053846153846153,11.0,13.0,6.0,,50.0,0.0,400.0,5200.0,,,,,90.0,5.0,0.0,6.0,100.0,0.0,0.3333333333333333,0.0,90.0,0.0,0.0,10.0,,,10.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,14.0,100.0,2600.0,2600.0,0.0003846153846153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg meat (carcass-weight proxy),mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day; the midpoint 50 L/day was adopted for dual-purpose cattle where milk intensity is lower than specialized dairy. (https://www.fao.org/3/S1250E/S1250E12.htm),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,,(unknown),cattle_other,tropical_moist,Animals_total_head,13.0,0.005,0.27,0.00474638335,0.27474638335,0.05,0.0285,0.011,0.01,0.001085,0.221,6.17215,0.0216,0.00175,0.0013,0.0002873,4.721665e-05,0.00033451665,0.0004514714285714,7.419759285714286e-05,0.0005256690214284,0.0008619,0.21469045,2600.0,1 kg meat (carcass-weight proxy),0.005,0.27,0.00474638335,0.27474638335,0.05,0.0285,0.011,0.01,0.001085,0.221,6.17215,0.0002873,4.721665e-05,0.00033451665,0.0004514714285714,7.419759285714286e-05,0.0005256690214284,0.0008619,0.21469045,livestock DFE computed from YAML-configured Tier 1 factors,"Animal live-weight kg per 1 kg product expresses the standing animal biomass associated with 1 kg meat output, using representative live weight and a carcass-yield proxy for the row.",5200.0,2400.0,,0.5,2600.0
eggs,(unknown),8,,,,,,,,,,,,,,,,,,,,,,,,,,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,,,2.0,2.0,,0.222,0.005,1.514,3.028,,,,11906.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,,0.0,0.0,100.0,0.0,0.0,0.0,0.081,0.0,,,,,,210000.0,,210000.0,,chicken,,"poultry shelter or coop, system unspecified",literature/system proxy,1 kg shell eggs,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred practical water proxy for unspecified poultry rows. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - A reduced poultry-house electricity proxy was retained as a fallback where ESPAC does not distinguish the shelter or lighting setup and no stronger Ecuador, Latin American, or FAO per-bird electricity factor was identified. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/)",Egg counts converted to kg shell eggs; live-weight-equivalent per kg shell eggs is based on total flock live weight divided by total egg output.,kg shell eggs,kg shell eggs,,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml,eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769),(unknown),eggs_layers,tropical_moist,Producing_animals_head,2.0,,,,,,,,,,,,0.316,0.0,0.00042,,,,,,,,,,1 kg shell eggs,,,,,,,,,,,,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,"Animal kg per 1 kg product expresses the live-weight biomass associated with 1 kg shell eggs, calculated as total bird live weight divided by total egg output for the row, i.e. based on total head count rather than producing-head count.",3.028,3.028,,,
eggs,dual-purpose poultry,1,1.0,,7.629260279218831,7.629260279218831,,0.0223737884014079,0.0005039141531848,7.629260279218831,,,1.0,1.0,,,,,,,,,,,,,,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,,,50.0,50.0,,0.222,0.005,1.514,75.7,,,9.922325,9.922325,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.922325,9.922325,0.1007828306369726,,,,,,0.0081634092815947,0.0,0.0,0.0081634092815947,0.0,0.081,,0.0,0.0,100.0,0.0,0.0,0.0,0.081,0.0,17.636995361470216,17.636995361470216,,,175.0,175.0,3.5,,,chicken,,small poultry house or coop,literature/system proxy,1 kg shell eggs,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred practical water proxy for dual-purpose poultry rows. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - A reduced fraction of the layer-house benchmark was retained as a small-scale poultry electricity fallback because no stronger Ecuador, Latin American, or FAO per-bird electricity factor was identified. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/)",Egg counts converted to kg shell eggs; live-weight-equivalent per kg shell eggs is based on total flock live weight divided by total egg output.,kg shell eggs,kg shell eggs,,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml,eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769),(unknown),eggs_other_poultry,tropical_moist,Producing_animals_head,50.0,5.039141531848634,0.0,0.044142879818994,0.044142879818994,0.8566540604142677,0.6550883991403224,0.2015656612739453,0.0,0.1360568213599131,2.1164394433764264,18.392866591247515,0.035,0.0,0.0,0.0,0.0006666784246635,0.0006666784246635,0.0,0.0010476375244713,0.0010476375244713,0.0,2.042364062858252,9.922325,1 kg shell eggs,5.039141531848634,0.0,0.044142879818994,0.044142879818994,0.8566540604142677,0.6550883991403224,0.2015656612739453,0.0,0.1360568213599131,2.1164394433764264,18.392866591247515,0.0,0.0006666784246635,0.0006666784246635,0.0,0.0010476375244713,0.0010476375244713,0.0,2.042364062858252,livestock DFE computed from YAML-configured Tier 1 factors,"Animal kg per 1 kg product expresses the live-weight biomass associated with 1 kg shell eggs, calculated as total bird live weight divided by total egg output for the row, i.e. based on total head count rather than producing-head count.",75.7,75.7,,,
eggs,layers,242,1.0,,4.995348992345664,4.995348992345664,,2.663546238262849e-05,1.2117935588493143e-06,4.995348992345664,,,1.0,0.8645408163265306,,,,,,,,,,,,,,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,,,27500.0,27500.0,,0.222,0.0101,1.514,41635.0,,,8334.753,7205.7341625,,,,,,,,,,,,,,,,,,,,,,,,,,,,8334.753,8334.753,0.0001199795602821,,,,,,9.718344382850935e-06,0.0,0.0,9.718344382850935e-06,0.0,0.081,,0.0,0.0,100.0,0.0,0.0,0.0,0.081,0.0,17.63699536147022,15.247902367352696,1.6797138439495447,0.0023995912056422,147000.0,127087.5,5.6,14000.0,20.0,chicken,,layer house or coop with drinkers and lighting,literature/system proxy,1 kg shell eggs,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred Latin American-style layer water proxy. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - Layer-house electricity around 10.1 kWh/day per 1000 birds was used, equivalent to 0.0101 kWh/bird/day. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/)",Egg counts converted to kg shell eggs; live-weight-equivalent per kg shell eggs is based on total flock live weight divided by total egg output.,kg shell eggs,kg shell eggs,,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml,eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769),(unknown),eggs_layers,tropical_moist,Producing_animals_head,27500.0,3.2994379077580342,0.0,1.5305132581613394,1.5305132581613394,1.5837301957238563,1.055820130482571,0.4949156861637051,0.0,0.0003299437907758,1.6167245748014367,13.006384232382173,0.316,0.0,0.00042,0.0006790243214166,0.0045979646907352,0.0052769890121518,0.0010670382193689,0.0072253730854411,0.0082924113048101,0.0020370729642498,1.1031235118785163,8334.753,1 kg shell eggs,3.2994379077580342,0.0,1.5305132581613394,1.5305132581613394,1.5837301957238563,1.055820130482571,0.4949156861637051,0.0,0.0003299437907758,1.6167245748014367,13.006384232382173,0.0006790243214166,0.0045979646907352,0.0052769890121518,0.0010670382193689,0.0072253730854411,0.0082924113048101,0.0020370729642498,1.1031235118785163,livestock DFE computed from YAML-configured Tier 1 factors,"Animal kg per 1 kg product expresses the live-weight biomass associated with 1 kg shell eggs, calculated as total bird live weight divided by total egg output for the row, i.e. based on total head count rather than producing-head count.",41635.0,41635.0,,,
