count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Seed_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note
9,costa,EL ORO,ARROZ (EN CÁSCARA),transitory,2024-01-01,2024-12-01,11,7.0,4336.363636363635,10000.0,surcos,QUINTAL,PILADO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,90.718474,136.077711,136.077711,90.718474,226.796185,0.0,0.3333333333333333,1.0,0.5,1.7000000000000002,1135.6818181818176,,,,0.0,10000.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1652,costa,GUAYAS,ARROZ (EN CÁSCARA),transitory,2024-05-01,2024-12-01,7,2.49,4485.454545454545,10000.0,surcos,SACA,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,150.0,134.68166152729913,100.0,100.0,300.0,0.0,1.009252185722774,1.2,1.0,2.791982182628062,180.0,136.077711,66.96078683200473,1.0,0.0,10000.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
535,costa,LOS RÍOS,ARROZ (EN CÁSCARA),transitory,2024-01-01,2024-05-01,4,2.84,4724.1118669690095,10000.0,surcos,SACA,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,162.40685321226744,165.34391534391534,70.86167800453515,100.0,257.13853174603173,0.0,1.0,1.417233560090703,0.7971938775510204,2.1258503401360542,160.21126760563396,64.28463293650793,181.436948,3.3333333333333335,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
134,costa,MANABÍ,ARROZ (EN CÁSCARA),transitory,2024-01-01,2024-05-01,4,2.0,4000.0,10000.0,surcos,QUINTAL,PILADO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,110.0,120.0,136.8421052631579,120.0,283.4467120181406,0.0,1.0,1.6,1.0101010101010102,2.533333333333333,90.3409090909091,,110.15814700000001,2.0,0.0,10000.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,oriente,ORELLANA,ARROZ (EN CÁSCARA),transitory,2024-08-01,2024-12-01,4,1.0,1136.3636363636401,,sin riego,QUINTAL,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,,100.0,,,100.0,0.0,2.0,,,2.0,,,,,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
10,oriente,SUCUMBÍOS,ARROZ (EN CÁSCARA),transitory,2024-03-01,2024-06-01,3,1.0,1391.1764705882351,,sin riego,QUINTAL,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,3.0,168.16666666666666,36.287389600000004,3.0,5.633980925,0.0,1.5,0.48,,0.27855535145,,,,,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,BOLÍVAR,ARROZ (EN CÁSCARA),transitory,2023-12-01,2024-04-01,4,1.4112,7730.364873222009,,sin riego,SACA,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,283.4467120181406,,,,283.4467120181406,0.0,,1.417233560090703,1.417233560090703,2.834467120181406,,,,,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,COTOPAXI,ARROZ (EN CÁSCARA),transitory,2024-01-01,2024-04-01,3,18.0,1590.909090909089,,sin riego,QUINTAL,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,136.07771100000002,,,,136.07771100000002,0.0,1.0,6.0,1.0,8.0,,,,,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2,sierra,LOJA,ARROZ (EN CÁSCARA),transitory,2024-08-01,2024-12-01,4,14.0,5033.279220779221,10000.0,surcos,QUINTAL,PILADO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,107.14285714285714,53.57142857142857,46.42857142857143,10.0,217.14285714285714,0.0,1.1428571428571428,1.0,1.0,3.142857142857143,,,,,0.0,10000.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
