Region,Province,Crop,Category,count__minValue,count__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue,Irrig_lake_m3__minValue,Irrig_lake_m3__maxValue,Irrig_river_m3__minValue,Irrig_river_m3__maxValue,Irrig_well_m3__minValue,Irrig_well_m3__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,N_min__minValue,N_min__maxValue,P_min__minValue,P_min__maxValue,K_min__minValue,K_min__maxValue,N_orga__minValue,N_orga__maxValue,P_orga__minValue,P_orga__maxValue,K_orga__minValue,K_orga__maxValue,N_tot__minValue,N_tot__maxValue,P_tot__minValue,P_tot__maxValue,K_tot__minValue,K_tot__maxValue,kgNH3N_ha__minValue,kgNH3N_ha__maxValue,kgNOxN_ha__minValue,kgNOxN_ha__maxValue,kgNO3N_ha__minValue,kgNO3N_ha__maxValue,kgN2ON_ha_direct__minValue,kgN2ON_ha_direct__maxValue,kgN2ON_ha_indirect__minValue,kgN2ON_ha_indirect__maxValue,kgN2ON_ha__minValue,kgN2ON_ha__maxValue,kgCO2urea_ha__minValue,kgCO2urea_ha__maxValue,kgCO2limestone_ha__minValue,kgCO2limestone_ha__maxValue,kgCO2_fert_ha__minValue,kgCO2_fert_ha__maxValue,soil_erosion_tha__minValue,soil_erosion_tha__maxValue,kgP_ha_erosion__minValue,kgP_ha_erosion__maxValue,kgP_ha_runoff__minValue,kgP_ha_runoff__maxValue,kgP_ha_leaching__minValue,kgP_ha_leaching__maxValue,kgP_ha_drainage__minValue,kgP_ha_drainage__maxValue,kgP_total__minValue,kgP_total__maxValue,Cd_kg_ha__minValue,Cd_kg_ha__maxValue,Cu_kg_ha__minValue,Cu_kg_ha__maxValue,Zn_kg_ha__minValue,Zn_kg_ha__maxValue,Pb_kg_ha__minValue,Pb_kg_ha__maxValue,Ni_kg_ha__minValue,Ni_kg_ha__maxValue,Cr_kg_ha__minValue,Cr_kg_ha__maxValue,Hg_kg_ha__minValue,Hg_kg_ha__maxValue,trace_metals_from_organic__minValue,trace_metals_from_organic__maxValue,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_mean_rate_kgChayr__minValue__minValue,SOC_mean_rate_kgChayr__minValue__maxValue,SOC_mean_rate_kgChayr__maxValue__minValue,SOC_mean_rate_kgChayr__maxValue__maxValue
(all regions confounded),(all provinces confounded),CHIRIMOYA,permanent,3.96,4.04,0.86625,0.88375,4217.280564263326,4302.478151420161,15495.652173913046,15808.695652173914,1225.4715,1250.2285000000002,66.001875,67.33524621212122,21.12446120689655,21.55121799895507,0.0,0.0,0.0,0.0,87.12633620689655,88.88646421107629,0.0,1e-12,11.88,12.12,,,19.007974137931036,19.391973615464995,15.441724137931034,15.75367816091954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,7747.826086956523,7904.347826086957,0.0,1e-12,0.0,0.0,17.08259806034483,17.427701051462908,4.3204827375,4.407765217045456,8.218223465624998,8.384248182102272,0.0,1e-12,0.0,1e-12,0.0,1e-12,17.08259806034483,17.427701051462908,4.3204827375,4.407765217045456,8.218223465624998,8.384248182102272,0.3379842269174696,0.3448121910976205,0.9682754955851473,0.9878366167080798,5.295605398706897,5.402587325953501,0.08541299030172414,0.08713850525731454,0.06747626233836207,0.06883941915327847,0.1528892526400862,0.155977924410593,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17689021119765624,0.17692839728245735,0.072765,0.074235,0.4365899999999999,0.44541,1.711007875597656,1.711046061682457,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CIRUELO,permanent,13.86,14.14,1.1484,1.1716,5399.999999999995,5509.090909090904,,,0.0,1e-12,0.0,0.0,148.5,151.5,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,0.495,0.505,1.485,1.515,0.3299999999999999,0.3366666666666666,0.12375,0.12625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,50.49,51.510000000000005,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,50.49,51.510000000000005,0.0,1e-12,0.0,1e-12,0.9989595000000001,1.0191405000000002,2.8618732115217393,2.919688831956522,15.651900000000001,15.968100000000002,0.25245,0.25755000000000006,0.19943550000000002,0.2034645,0.45188550000000005,0.46101450000000005,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17325,0.17675,0.072765,0.074235,0.4365899999999999,0.44541,1.6920264877559998,1.726208841044,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CLAUDIA,permanent,77.22,78.78,0.15345,0.15655,3185.999999999998,3250.3636363636347,15495.652173913046,15808.695652173914,2450.943,2500.4570000000003,224.52822315,229.06414685,81.57546045000001,83.22344955,16.5,16.833333333333336,89.1,90.9,0.0,1e-12,411.635075775,419.9509358916666,5.94,6.06,7.615384615384615,7.769230769230768,5.775,5.891666666666668,0.0,1e-12,898.1128925999999,916.2565874,58287.52672974,59465.05252226,14.85,15.15,0.0,1e-12,5568.75,5681.25,0.0,1e-12,0.0,0.0,61.41489002550001,62.6555948745,17.937887487399,18.300269052801,72.33427770552224,73.79557624502775,436.23323048457905,445.04602301962103,190.91297322625846,194.76980096820307,471.40518288083194,480.9285199087274,497.6481205100791,507.701617894121,208.85086071365745,213.07007002100408,543.7394605863542,554.7240961537552,33.47943460456221,34.155786818795775,26.84105879366685,27.38330240566011,154.2709173581245,157.38750154717752,2.4882406025503956,2.538508089470605,2.4761029556817697,2.5261252376147345,4.964343558232166,5.064633327085339,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18527402362918644,0.1854815796620993,0.07350178619883749,0.07350182228366249,0.4410107171930249,0.44101093370197497,1.7194041914210487,1.7196120000477366,0.01937189303952299,0.019763244414058807,3.9912945450814066,4.071926758113354,10.921792485721355,11.142434758160169,0.4880842136421169,0.4979445007864021,0.5301871260094451,0.5408979770399389,0.9003295489852289,0.9185180247223044,0.0020615458026035367,0.0021031931925551235,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),COCO (COCOTERO),permanent,68.31,69.69,1.94535,1.98465,3684.080536912751,3758.506406345332,15495.652173913046,15808.695652173914,2450.943,2500.4570000000003,119.27710843373494,121.6867469879518,66.11154186728139,67.44712857167092,140.3061224489796,143.140589569161,128.7,131.3,89.63513513513514,91.44594594594597,0.0,1e-12,1.4030612244897958,1.43140589569161,1.485,1.515,1.7325,1.7675,0.99,1.01,0.0665268809333333,0.0678708583259259,4752.21768615,4848.222083850001,1.98,2.02,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,40.369490499935914,41.18503576256089,35.3611958446029,36.07556343742316,78.9521111566265,80.54710330120483,34.93620645072257,35.64198839922202,15.341278183517062,15.651202995305285,37.65256605119404,38.413223951218164,75.30569695065849,76.8270241617829,50.702474028119966,51.726766432728446,116.60467720782054,118.96032725242299,3.3826451734355856,3.4509814395655987,4.159028646248107,4.2430494269803924,23.34476605470413,23.8163774901527,0.3765284847532924,0.38413512080891454,0.33833286450244643,0.34516787186613224,0.7148613492557389,0.7293029926750467,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19047268646315638,0.1907852659876646,0.07350023815984501,0.073500242971155,0.44100142895907,0.44100145782693,1.7245920179820713,1.7249046311857494,0.0015692314352605155,0.0016009330804172938,0.32267520150948076,0.32919389244906627,0.8783366773048217,0.8960808526039091,0.03968468217086723,0.040486392921793846,0.042997091648671396,0.04386571976278598,0.07307033172279574,0.07454650004042798,0.00016258035542889503,0.00016586480705372118,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),DURAZNO (MELOCOTON),permanent,21.78,22.22,0.2475,0.2525,7200.000000000006,7345.454545454552,13316.576086956522,13585.597826086958,2450.943,2500.4570000000003,594.0,606.0,179.62257852,183.25131748,0.0,0.0,0.0,0.0,131.509387845,134.166143155,1257.35804964,1282.75922236,5.94,6.06,7.92,8.08,5.94,6.06,3.279375,3.345625,1818.678607515,1855.419589485,58287.52672974,59465.05252226,0.0,0.0,0.0,1e-12,11137.5,11362.5,0.0,1e-12,0.0,0.0,150.1716766968,153.2054479432,38.88324,39.668760000000006,73.96190999999999,75.45608999999999,444.1448914185938,453.11751548765625,193.72793319879025,197.64162881896783,481.22695329268385,490.9487099248592,594.3165681153938,606.3229634308562,232.61117319879025,237.31038881896785,555.1888632926839,566.4047999248592,35.82066948430725,36.544319372879116,32.29563239910196,32.948069417265636,184.23813611577208,187.96011866356542,2.971582840576969,3.0316148171542814,2.86719996701556,2.92512319867244,5.838782807592529,5.956738015826721,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19689432604785223,0.19733663566498053,0.072765,0.074235,0.4365899999999999,0.44541,1.7310119904478518,1.7314543000649802,0.0194972918636995,0.01989117654781464,4.024880579134627,4.106191297905023,11.069402679917689,11.29302697648168,0.48944803497712464,0.4993358740675716,0.5330270873817635,0.543795311369274,0.9044657693627608,0.9227378051074631,0.002130671350936636,0.0021737152166121237,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),ESPARRAGO,permanent,3.96,4.04,2.673,2.7270000000000003,3960.0,4040.0,11137.5,11362.5,2450.943,2500.4570000000003,495.0,505.0,482.1666666666666,491.9074074074074,0.0,0.0,297.0,303.0,1089.0,1111.0,297.0,303.0,3.3,3.3666666666666663,1.1,1.1222222222222222,2.2,2.244444444444444,5.45,5.56010101010101,594.0,606.0,0.0,0.0,0.0,0.0,0.0,1e-12,11137.5,11362.5,0.0,1e-12,0.0,0.0,238.18666666666664,242.99851851851852,32.4027,33.057300000000005,209.558745,213.79225499999995,5.1381000000000006,5.241900000000001,1.822640532489105,1.8594615533474708,6.357435544843661,6.485868586153634,243.32476666666665,248.24041851851854,34.225340532489106,34.91676155334748,215.91618054484366,220.27812358615358,5.092613175725489,5.195494249982571,13.776033223606596,14.054336925093601,75.43067766666665,76.95452974074075,1.2166238333333332,1.2412020925925926,0.9671444053333331,0.9866826761481482,2.1837682386666666,2.227884768740741,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19077099171592793,0.19108959760917904,0.072765,0.074235,0.4365899999999999,0.44541,1.7248886561159278,1.725207262009179,8.570528999999999e-05,8.743671e-05,0.02326698,0.02373702,0.10441629,0.10652570999999998,0.00089726076,0.0009153872399999999,0.0019187388,0.0019575012,0.0027944433,0.0028508966999999997,4.4728199999999996e-05,4.5631800000000006e-05,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),FRUTILLAS O FRESAS,permanent,58.41,59.59,0.198,0.202,14579.99999999999,14874.545454545449,11137.5,11362.5,2450.943,2500.4570000000003,168.3,171.7,173.96128926,177.47565874000003,58.78125,59.96875,31.68,32.32,108.39293531379312,110.58269158275864,0.0,1e-12,3.3000000000000003,3.3666666666666667,5.5,5.611111111111111,7.615384615384615,7.769230769230768,1.4256,1.4544,1347.1693388999995,1374.3848810999998,2694.3386778,2748.7697622,550.2315789473685,561.3473684210526,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,84.3918383484,86.09672397160001,22.560379875000002,23.016145125,36.734415299999995,37.4765247,33.35470301068342,34.02853539473763,13.190970167051454,13.457454412850478,36.90522393533569,37.65078401483742,117.74654135908342,120.12525936633764,35.751350042051456,36.473599537850475,73.6396392353357,75.12730871483743,4.136670418349237,4.220239517709828,6.5696142761381076,6.702333756464131,36.50142782131586,37.23883040356467,0.5887327067954171,0.6006262968316882,0.504123840890879,0.5143081609088767,1.0928565476862961,1.1149344577405649,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18903866355212312,0.18932227291681245,0.07356618336745263,0.07356752040517894,0.4413971002047158,0.44140512243107366,1.7236196115242914,1.723912580153065,0.0013586238812108705,0.0013860708283060397,0.32713917341462384,0.3337480456048183,1.2602885411137719,1.2857489156817268,0.025523097974917267,0.026038716115824683,0.03367130961106429,0.034351538088055494,0.05495912448619047,0.05606940982934584,0.00020075471621963477,0.00020481036705235467,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),GRANADILLA,permanent,65.34,66.66,0.4455,0.4545,5051.250000000006,5153.29545454546,11137.5,11362.5,0.0,1e-12,297.0,303.0,135.77142857142857,138.5142857142857,0.0,0.0,135.77142857142857,138.5142857142857,271.54285714285714,277.0285714285714,29.937096420000003,30.54188624666667,6.06375,6.18625,2.8600000000000003,2.9177777777777782,9.57,9.763333333333332,4.302181208053692,4.389093959731544,449.0564463,458.1282937,711.006039975,725.3697983583334,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,90.71228571428571,92.54485714285714,19.44162,19.834380000000003,104.60327271428571,106.71647014285712,9.11023265431125,9.29427775843875,3.6729635958850357,3.74716488065039,10.43883149401493,10.649716978742505,99.82251836859696,101.83913490129589,23.114583595885037,23.581544880650394,115.04210420830064,117.36618712159962,2.4685727779748063,2.51844293510561,5.629597723283802,5.743326970218829,30.94498069426506,31.570131819401727,0.4991125918429848,0.5091956745064795,0.40495791976150214,0.4131388878374921,0.9040705116044869,0.9223345623439716,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18471136518156844,0.1849075543771557,0.072765,0.074235,0.4365899999999999,0.44541,1.7188290295815682,1.7190252187771553,0.00029942410254614547,0.0003054730743147545,0.06581708069307526,0.06714671868687476,0.21006503183825487,0.21430876985518932,0.006615218158185251,0.006748858929057681,0.00788088075837216,0.008040090470662507,0.013041099711382773,0.013304556271208686,5.813391200373488e-05,5.930833446845679e-05,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),GUABA,permanent,6.93,7.07,0.099,0.101,809.9999999999998,826.363636363636,15495.652173913046,15808.695652173914,0.0,1e-12,59.4,60.6,0.0,0.0,0.0,0.0,0.0,0.0,59.4,60.6,0.0,1e-12,2.475,2.525,,,,,0.0,1e-12,0.0,0.0,118.8,121.2,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,8.91,9.09,3.8883240000000003,3.9668760000000005,7.396190999999999,7.545609,0.87318,0.89082,0.383476881744,0.391223889456,0.9411505123680002,0.9601636540320003,9.78318,9.98082,4.271800881744,4.358099889456001,8.337341512367999,8.505772654032,0.24086839065882354,0.2457344187529411,0.5517945408879897,0.5629419053503735,3.0327858,3.0940542,0.0489159,0.0499041,0.039665181599999995,0.040466498399999995,0.0885810816,0.0903705984,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17670114174999998,0.17673550824999998,0.072765,0.074235,0.4365899999999999,0.44541,1.7108188061499998,1.7108531726499998,3.9204e-05,3.9996e-05,0.008058204000000001,0.008220996000000001,0.0219097494,0.0223523706,0.00099198,0.00101202,0.0010744272,0.0010961328,0.0018260183699999998,0.00186290763,4.0635539999999995e-06,4.145646e-06,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),GUANABANA,permanent,11.88,12.12,1.98,2.02,4050.0000000000086,4131.818181818191,11137.5,11362.5,0.0,1e-12,160.875,164.125,0.0,0.0,0.0,0.0,0.0,0.0,110.88,113.12,0.0,1e-12,0.99,1.01,6.93,7.07,0.99,1.01,0.0,1e-12,4950.0,5050.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,24.131249999999998,24.61875,10.5308775,10.7436225,20.031350624999998,20.436024375,42.81750000000001,43.682500000000005,15.188671104075876,15.495512944562257,52.97862954036384,54.04890488461361,66.94875,68.30125000000001,25.719548604075875,26.239135444562258,73.00998016536384,74.48492925961361,3.6442765522058824,3.7178983007352944,3.6606499863289645,3.734602511305307,20.7541125,21.173387500000004,0.33474375,0.34150625000000007,0.3145440375,0.3208984625,0.6492877875,0.6624047125000001,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1928973461223164,0.19325890867024195,0.072765,0.074235,0.4365899999999999,0.44541,1.727015010522316,1.7273765730702415,0.0007142107499999999,0.0007286392499999999,0.1938915,0.1978085,0.87013575,0.8877142499999999,0.007477172999999999,0.007628227,0.01598949,0.01631251,0.023287027499999995,0.023757472499999994,0.000372735,0.000380265,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),GUAYABA,permanent,8.91,9.09,0.42075,0.4292499999999999,12246.428571428574,12493.831168831171,,,0.0,1e-12,148.5,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,4.242857142857143,4.328571428571428,1.98,2.02,24.75,25.25,2.97,3.03,6415.09209,6544.689910000001,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,22.275,22.724999999999998,9.72081,9.917190000000002,18.490477499999997,18.864022499999997,55.49054657850001,56.611567721500016,19.684186637852267,20.081846973970496,68.65914895018756,70.04620246433277,77.76554657850001,79.33656772150002,29.404996637852268,29.999036973970497,87.14962645018755,88.91022496433277,4.544863534412423,4.636678959350048,4.234065584723325,4.319602263202585,24.107319439335,24.594335993665005,0.38882773289250006,0.3966828386075001,0.37209784848191996,0.37961497673408007,0.76092558137442,0.7762978153415802,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19647651768312072,0.19691038672722416,0.072765,0.074235,0.4365899999999999,0.44541,1.7305941820831205,1.731028051127224,0.0009256015622056499,0.0009443005836643501,0.2512791571653,0.2563555037747,1.1276769630406498,1.15045831582935,0.0096902532056286,0.0098860158966514,0.020722030469117997,0.021140657347282002,0.030179479982800496,0.0307891664470995,0.000483056434377,0.0004928151502230001,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),HUERTO FRUTAL,permanent,866.25,883.75,0.198,0.202,7199.999999999996,7345.454545454542,0.0,1e-12,0.0,1e-12,224.52822315,229.06414685,352.83006495,359.95794505,0.0,0.0,56.328721553076925,57.46667552384616,89.81128926,91.62565874,0.0,1e-12,4.732417582417583,4.828021978021978,1.9038461538461535,1.942307692307692,2.475,2.525,0.0,1e-12,1796.2257851999998,1832.5131748,12145.2822315,12390.6414685,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,153.64145555550002,156.74532334449998,14.697617487399,14.994539052801,56.01221476224774,57.14377465643456,104.80517744350499,106.922453755495,44.71557022186824,45.61891507483528,115.44121654637401,117.77336233518966,258.44663299900503,263.66777709999496,59.41318770926724,60.61345412763628,171.45343130862176,174.9171369916242,10.79135561075935,11.009362794815097,14.320935605494208,14.610247435908226,80.11845622969156,81.73701090099844,1.2922331649950252,1.318338885499975,1.1434862579549705,1.1665869904389092,2.4357194229499957,2.484925875938884,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18625283337701087,0.18648016334422318,0.072765,0.074235,0.4365899999999999,0.44541,1.7203704977770107,1.720597827744223,0.004267111573812581,0.004353315848031018,0.8941726577689291,0.9122367518652711,2.555649297836885,2.6072785765810647,0.10412637753060099,0.10622994071303739,0.11564410103303903,0.11798034549835297,0.19512961856651065,0.19907163106280382,0.0005506851803540175,0.0005618101334924825,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),LIMA,permanent,4.95,5.05,0.495,0.505,7920.0,8080.0,,,2450.943,2500.4570000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,42031.68337368,42880.80829032,5.94,6.06,,,,,5.94,6.06,55.0,56.11111111111112,58287.52672974,59465.05252226,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,428.889071463589,437.5534971497221,188.31622929922665,192.12059756789787,462.350736004643,471.6911549138277,428.889071463589,437.5534971497221,188.31622929922665,192.12059756789787,462.350736004643,471.6911549138277,31.721140300825233,32.361971418013624,22.96666732375982,23.430640401007487,132.9556121537126,135.64158411641384,2.144445357317945,2.1877674857486107,2.1959120458935755,2.2402739054065766,4.34035740321152,4.428041391155187,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17514766763573406,0.17515065082029435,0.072765,0.074235,0.4365899999999999,0.44541,1.7092653320357338,1.709268315220294,0.0192428194958142,0.019631563324012464,3.955797288078265,4.035712384807118,10.759374435895664,10.976735535610725,0.4867839278933289,0.4966179466386487,0.5273300527437687,0.5379831851224306,0.8961686315376368,0.9142730483363771,0.0019978663517907567,0.00203822728819057,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),MANDARINA,permanent,126.72,129.28,0.2375999999999999,0.2424,12299.999999999987,12548.484848484835,18078.26086956522,18443.478260869564,2450.943,2500.4570000000003,373.6149633216,381.1627403584,163.718496046875,167.02594041145832,0.0,0.0,366.4903846153846,373.8942307692308,106.6153846153846,108.76923076923076,0.0,1e-12,8.25,8.416666666666668,6.71,6.845555555555555,4.125,4.208333333333334,1.0098,1.0302,1496.854821,1527.0943123333334,3207.546045,3272.3449550000005,33.94285714285714,34.628571428571426,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,111.70653315417749,113.96323079365584,24.456835499031936,24.950912983860867,229.05486811952744,233.68223919264923,36.64036048954286,37.38056979236191,14.968897521122116,15.271299491245799,41.501544397407784,42.33995943573926,148.34689364372036,151.34380058601775,39.425733020154055,40.222212475106666,270.5564125169352,276.0221986283885,4.920110781431141,5.019506958833793,8.2938096176889,8.46136132713716,45.987537029553316,46.9165781816655,0.7417344682186018,0.7567190029300888,0.6288394516654605,0.6415432789718334,1.3705739198840623,1.3982622819019221,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1897527431377213,0.19005077835262477,0.0735040827402,0.0735041652198,0.4410244964412,0.44102499131879996,1.7238989867191212,1.7241975992912248,0.0012914353212694137,0.0013175249237193005,0.2818511372852057,0.2875450996546039,0.8871612221173467,0.9050836710490104,0.02910516569992048,0.029693148845373423,0.03414967258805991,0.03483956496357628,0.0567881967645485,0.057935433062822214,0.00022286853763338213,0.00022737093233304645,0.99,1.01,150.0,800.0,148.5,151.5,792.0,808.0
(all regions confounded),(all provinces confounded),MANZANA,permanent,57.42,58.58,0.2475,0.2525,3307.499999999999,3374.318181818181,15495.652173913046,15808.695652173914,2450.943,2500.4570000000003,594.0,606.0,117.5625,119.9375,55.130625,56.244375,89.81128926,91.62565874,0.0,1e-12,290.01562156875,295.87452301458336,5.94,6.06,7.92,8.08,15.23076923076923,15.538461538461537,2.2275,2.2725,498.951607,509.03143744444446,58287.52672974,59465.05252226,19.8,20.2,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,129.07125,131.67874999999998,49.7097921375,50.714030362500004,118.69332072883557,121.09116559204439,432.797562864139,441.5409479725054,189.69141966101432,193.523569553156,467.1433305447647,476.58056954566894,561.868812864139,573.2196979725054,239.40121179851434,244.237599915656,585.8366512736003,597.6717351377133,34.56392956641744,35.26219076977941,30.491978034172597,31.107977590418503,174.1793319878831,177.69810637147668,2.8093440643206953,2.866098489862527,2.7257549593643917,2.7808207161192273,5.5350990236850866,5.646919205981755,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19810749897120453,0.198574317132239,0.07350238159845,0.07350242971155,0.4410142895907,0.44101457826929996,1.7322418345603543,1.732708989513089,0.019316775053430196,0.01970701293329747,3.9764835725244545,4.056816573989595,10.85636306913216,11.075683535175232,0.4874901745537667,0.4973384609083883,0.5289423052247,0.5396280083605525,0.8985165596751881,0.916668409365596,0.002031553307797857,0.0020725947887634704,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),MORA,permanent,240.57,245.43,0.1584,0.1616,5406.766917293234,5515.994531784006,15495.652173913046,15808.695652173914,2450.943,2500.4570000000003,269.43386778,274.87697622,117.5625,119.9375,13.2,13.466666666666669,99.0,101.0,214.7505422993493,219.0889370932755,169.01128926,172.42565874000002,4.125,4.208333333333334,2.475,2.525,4.5375000000000005,4.629166666666667,2.475,2.525,1833.647155725,1870.6905326083331,5712.20557875,5827.60367125,79.2,80.8,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,80.38633016700001,82.01029643300001,20.2293569848788,20.638030863361205,82.85649804662668,84.53036669403329,58.11899890083375,59.29312009074959,24.116782946946806,24.603990683248757,65.04233899270565,66.35632563902294,138.50532906783377,141.3034165237496,44.346139931825604,45.24202154660996,147.89883703933234,150.88669233305623,5.8890167193908685,6.007986754126038,7.668682409714307,7.823605286678231,42.93665201102847,43.804059122362375,0.6925266453391689,0.706517082618748,0.6150952785319189,0.6275214457749879,1.3076219238710878,1.334038528393736,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18885282739145562,0.18913268249027293,0.0735095263938,0.07350971884619999,0.4410571583628,0.4410583130771999,1.7230371765480554,1.7233183788136726,0.0021891956208512815,0.002233421795009893,0.4724696634963608,0.482014505183156,1.451598435232877,1.4809236561466728,0.05060927395717134,0.05163168353206369,0.0582970342966379,0.059474752161216435,0.09746342001506683,0.09943237799516917,0.00033448922264723625,0.00034124658068051373,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
