Region,Province,Crop,Category,count__minValue,count__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue,Irrig_lake_m3__minValue,Irrig_lake_m3__maxValue,Irrig_river_m3__minValue,Irrig_river_m3__maxValue,Irrig_well_m3__minValue,Irrig_well_m3__maxValue,N_min__minValue,N_min__maxValue,P_min__minValue,P_min__maxValue,K_min__minValue,K_min__maxValue,N_orga__minValue,N_orga__maxValue,P_orga__minValue,P_orga__maxValue,K_orga__minValue,K_orga__maxValue,N_tot__minValue,N_tot__maxValue,P_tot__minValue,P_tot__maxValue,K_tot__minValue,K_tot__maxValue,kgNH3N_ha__minValue,kgNH3N_ha__maxValue,kgNOxN_ha__minValue,kgNOxN_ha__maxValue,kgNO3N_ha__minValue,kgNO3N_ha__maxValue,kgN2ON_ha_direct__minValue,kgN2ON_ha_direct__maxValue,kgN2ON_ha_indirect__minValue,kgN2ON_ha_indirect__maxValue,kgN2ON_ha__minValue,kgN2ON_ha__maxValue,kgCO2urea_ha__minValue,kgCO2urea_ha__maxValue,kgCO2limestone_ha__minValue,kgCO2limestone_ha__maxValue,kgCO2_fert_ha__minValue,kgCO2_fert_ha__maxValue,soil_erosion_tha__minValue,soil_erosion_tha__maxValue,kgP_ha_erosion__minValue,kgP_ha_erosion__maxValue,kgP_ha_runoff__minValue,kgP_ha_runoff__maxValue,kgP_ha_leaching__minValue,kgP_ha_leaching__maxValue,kgP_ha_drainage__minValue,kgP_ha_drainage__maxValue,kgP_total__minValue,kgP_total__maxValue,Cd_kg_ha__minValue,Cd_kg_ha__maxValue,Cu_kg_ha__minValue,Cu_kg_ha__maxValue,Zn_kg_ha__minValue,Zn_kg_ha__maxValue,Pb_kg_ha__minValue,Pb_kg_ha__maxValue,Ni_kg_ha__minValue,Ni_kg_ha__maxValue,Cr_kg_ha__minValue,Cr_kg_ha__maxValue,Hg_kg_ha__minValue,Hg_kg_ha__maxValue,trace_metals_from_organic__minValue,trace_metals_from_organic__maxValue,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_mean_rate_kgChayr__minValue__minValue,SOC_mean_rate_kgChayr__minValue__maxValue,SOC_mean_rate_kgChayr__maxValue__minValue,SOC_mean_rate_kgChayr__maxValue__maxValue
costa,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,352.0,352.0,0.05,33.0,32.46753246753257,2500.0,0.0,15652.17391304348,3851.9916,6864.0084,0.5,1100.0,0.0,510.2040816326531,120.95796533333332,120.95796533333332,111.11111111111111,272.155422,0.0,1100.0,0.0,3023.949133333333,0.03,18.33333333333333,0.025025025025025,26.3578125,0.2,17.857142857142858,0.0,53.882408942743766,0.0,0.0,0.0,3023.949133333333,0.0,135.13513513513513,0.0,12.0,0.0,15652.17391304348,0.0,15652.17391304348,0.0,15652.17391304348,0.075,338.46938775510205,23.786455232159998,95.75972523216,55.4022575,272.51622948132,0.0,27.191803246576576,0.0,9.722801765281165,0.0,33.46004477509979,0.075,365.6611910016786,23.786455232159998,105.48252699744116,55.4022575,305.9762742564198,0.0014838970588235292,8.707854145028184,0.004251148561381074,20.641214696493265,0.02325,113.35496921052037,0.000375,1.828305955008393,0.00029625,1.476176114255125,0.00067125,3.304482069263518,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.18540657416407,0.22502580659315047,0.0735,0.073501443393,0.44099999999999995,0.44100866035799996,1.7195242385640697,1.7591535747441502,0.0,0.0004869050952975945,0.0,0.12961230376888289,0.0,0.5679712632678648,0.0,0.005717774502243711,0.0,0.011098122652655496,0.0,0.016460315473282968,0.0,0.00023248166703729726,False,True,150.0,800.0,150.0,150.0,800.0,800.0
costa,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,3936.0,3936.0,0.0,600.0,3.18181818181818,9090.90909090909,0.0,15652.17391304348,3851.9916,6864.0084,0.100143061516452,2500.0,0.0,550.0,0.6666666666666666,294.11764705882354,0.2,800.0,0.0,2500.0,0.0,100788.224614,0.0272727272727272,50.0,0.0418410041841004,66.66666666666667,0.0133333333333333,50.0,0.0,119.72222222222224,0.0,0.0,0.0,26448.964614809003,0.0,100788.224614,0.0,750.0,0.0,15652.17391304348,0.0,15652.17391304348,0.0,15652.17391304348,0.015021459227467799,562.0,0.13747536480686692,221.40882352941176,0.11208131330472101,709.7355,0.0,972.1644948309978,0.0,406.98375371510764,0.0,1083.0918481854123,0.015021459227467799,1534.1644948309977,0.13747536480686692,628.3925772445194,0.11208131330472101,1792.8273481854123,0.0002972039888916938,83.02176505475333,0.0008514460637959226,83.91390567836542,0.004656652360515018,475.5909933976093,7.5107296137339e-05,7.670822474154988,5.93347639484978e-05,7.197382213534708,0.0001344420600858368,14.868204687689698,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175060145472103,0.3436300560685804,0.0735,0.0735902120625,0.44099999999999995,0.44154127237499996,1.7091778098721027,1.8783792049060803,0.0,0.037451302982067725,0.0,7.997346219529691,0.0,23.954999963363456,0.0,0.8828838945361536,0.0,1.003714148907772,0.0,1.6834207577172404,0.0,0.005448818258416988,False,True,150.0,800.0,150.0,150.0,800.0,800.0
oriente,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,27.0,27.0,0.32,4.0,45.454545454545496,1298.7012987013002,,,3851.9916,6864.0084,5.669904625,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,212.6214234375,0.0625,8.0,0.5,24.0,0.9,20.0,0.0,32.0,0.0,0.0,0.0,5.669904625,0.0,212.6214234375,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504856937499999,37.5,0.3711519567525,16.365000000000002,0.7059881743818749,31.128749999999997,0.0,1.632512137271875,0.0,0.7076501593329767,0.0,1.7575522765015688,0.8504856937499999,39.132512137271874,0.3711519567525,17.07265015933298,0.7059881743818749,32.88630227650157,0.01682710959369485,0.8626910476869069,0.0482072137794733,2.21299400213687,0.26365056506249995,12.131078762554282,0.00425242846875,0.19566256068635937,0.0033594184903124992,0.156483462142832,0.007611846959062499,0.3521460228291914,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.1751623789810792,0.182180924572242,0.0735,0.07350072169649999,0.44099999999999995,0.4410043301789999,1.7092800433810789,1.7163036408477417,0.0,7.398315192319313e-05,0.0,0.015643201315926877,0.0,0.045951496512678276,0.0,0.0017947535034353724,0.0,0.001995263079488425,0.0,0.0033733766872947606,0.0,7.777659606942186e-06,False,True,150.0,800.0,150.0,150.0,800.0,800.0
oriente,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,583.0,583.0,0.01,40.0,22.7272727272727,4545.4545454545605,15652.17391304348,15652.17391304348,3851.9916,6864.0084,0.5,1360.77711,0.0,4000.0,0.0,0.0,0.6666666666666666,566.9904625,0.0,4000.0,0.0,4535.9237,0.0166666666666666,29.04,0.03,72.57477920000001,0.06,45.359237,0.0,72.57477920000001,21.8181818181818,21.8181818181818,0.0,4535.9237,0.0,4193.548387096775,0.0,133.33333333333334,0.0,0.0,0.0,15652.17391304348,0.0,0.0,0.075,1564.1165665,0.03273,89.07646962060001,0.39429749999999997,451.83243160439997,0.0,70.5183206501613,0.0,27.541829970589582,0.0,82.04546031121116,0.075,1634.6348871501614,0.03273,116.61829959118958,0.39429749999999997,533.8778919156111,0.0014838970588235292,36.16212426050287,0.004251148561381074,92.43342498448895,0.02325,506.73681501655,0.000375,8.173174435750807,0.00029625,6.539314239403826,0.00067125,14.712488675154633,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175014319375,0.22628295075263322,0.0735,0.0735160377,0.44099999999999995,0.4410962262,1.7091319837749999,1.760512879052633,0.0,0.0021050033854631022,0.0,0.4843205184257743,0.0,1.6983446056690161,0.0,0.04210782321805606,0.0,0.053778392348643234,0.0,0.0875427332397123,0.0,0.0004867287105239786,False,True,150.0,800.0,150.0,150.0,800.0,800.0
sierra,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,134.0,134.0,0.2117,70.2072,34.090909090909,2727.27272727272,15652.17391304348,15652.17391304348,3851.9916,6864.0084,0.5025125628140703,712.1776683872879,0.0,136.077711,0.0,0.0,70.86167800453515,70.86167800453515,0.0,712.1776683872879,0.0,476.2719885,0.2024619371558147,3.75,0.1181027966742252,5.3146258503401365,0.3543083900226757,1.7075044821992658,0.0,6.377551020408164,0.0,0.0,0.0,476.2719885,0.0,0.0,0.0,7.086167800453515,0.0,0.0,0.0,15652.17391304348,0.0,0.0,0.07537688442211055,153.0930719980932,0.03289447236180904,46.61915017263187,35.355937698697566,123.97016972618192,0.0,4.144199979436565,0.0,1.4660403406766636,0.0,5.1121272342115125,0.07537688442211055,157.23727197752976,0.03289447236180904,48.08519051330853,35.355937698697566,129.08229696039342,0.0014913538279633458,3.335501362864907,0.004272511116965903,8.899537170326273,0.023366834170854268,48.743554313034224,0.00037688442211055275,0.7861863598876488,0.00029773869346733664,0.6259359382871833,0.0006746231155778893,1.412122298174832,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.17501439133165828,0.19668170758343992,0.0735,0.07350085234374999,0.44099999999999995,0.4410051140625,1.7091320557316578,1.7308053383896898,0.0,7.226198776094926e-05,0.0,0.01983542072832051,0.0,0.0905029340835065,0.0,0.0007321829915496064,0.0,0.0016022292874567816,0.0,0.002333426554484766,0.0,3.5955400915455894e-05,False,True,150.0,800.0,150.0,150.0,800.0,800.0
sierra,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,596.0,596.0,0.01,200.0,19.573727707699,2727.272727272733,0.0,15652.17391304348,3851.9916,6864.0084,0.1,1200.0,0.0,733.3333333333334,5.714285714285714,85.71428571428571,28.34467120181406,181.436948,0.0,1200.0,0.0,4687.5,0.05,30.0,0.05,65.0,0.0666666666666666,18.0,0.0,125.0,0.0,0.0,0.0,2267.96185,0.0,4687.5,0.0,300.0,0.0,0.0,0.0,15652.17391304348,0.0,0.0,0.015,429.33333333333337,1.1287174285714285,95.38457142857143,14.129798438775508,239.78448632087998,0.0,55.1059950025,0.0,22.286310319568987,0.0,62.031053810041065,0.015,484.43932833583335,1.1287174285714285,117.67088174814042,14.129798438775508,301.815540130921,0.00029677941176470583,12.57019049547706,0.0008502297122762148,27.286345796855386,0.00465,150.17619178410834,7.5e-05,2.4221966416791667,5.924999999999999e-05,1.9780093610794667,0.00013424999999999998,4.400206002758633,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175493813875,0.22312063077181035,0.0735,0.073536084825,0.44099999999999995,0.44121650895,1.7096114782749998,1.7574908889468102,0.0,0.00202410787552725,0.0,0.4567391906645,0.0,1.5502682050522498,0.0,0.043106472092898994,0.0,0.05241972036787,0.0,0.0866488490627325,0.0,0.000335013464805,False,True,150.0,800.0,150.0,150.0,800.0,800.0
