Product,System,count,Normalized_product_output_kg,Area_ha_per_1kg_product,Animals_total_live_weight_kg_per_1kg_product,Producing_animals_live_weight_kg_per_1kg_product,Animals_sold_live_weight_kg_per_1kg_product,Water_l_per_1kg_product,Electricity_kWh_per_1kg_product,Live_weight_equivalent_kg_per_1kg_product,Milk_output_kg_fpcm_per_1kg_product,Milk_sales_kg_fpcm_per_1kg_product,Egg_output_kg_per_1kg_product,Egg_sales_kg_per_1kg_product,Cultivated_pasture_area_ha_per_1kg_product,Natural_pasture_area_ha_per_1kg_product,Linked_pasture_area_ha_per_1kg_product,Intake_assumption_kg_per_1kg_product,Pasture_feed_kg_per_1kg_product,Cultivated_pasture_feed_kg_per_1kg_product,Natural_pasture_feed_kg_per_1kg_product,Unmatched_pasture_feed_kg_per_1kg_product,Supplement_feed_kg_per_1kg_product,Common_feed_kg_per_1kg_product,Waste_feed_kg_per_1kg_product,Unallocated_feed_kg_per_1kg_product,Total_feed_kg_per_1kg_product,Vaccinated_head_per_1kg_product,Area_ha,Animals_total_head,Producing_animals_head,Animals_sold_head,Water_l_head_day,Electricity_kWh_head_day,Representative_live_weight_kg,Live_weight_equivalent_kg,Milk_output_kg_fpcm_day,Milk_sales_kg_fpcm_7d,Egg_output_kg,Egg_sales_kg,Pasture_share_pct,Cultivated_pasture_area_ha,Natural_pasture_area_ha,Linked_pasture_area_ha,Cultivated_pasture_area_share_pct,Natural_pasture_area_share_pct,Cultivated_pasture_area_ha_per_head,Natural_pasture_area_ha_per_head,Cultivated_pasture_feed_share_pct,Natural_pasture_feed_share_pct,Unmatched_pasture_feed_share_pct,Supplement_share_pct,Common_feed_share_pct,Waste_feed_share_pct,Intake_assumption_kg_head_day,Pasture_feed_kg_head_day,Cultivated_pasture_feed_kg_head_day,Natural_pasture_feed_kg_head_day,Unmatched_pasture_feed_kg_head_day,Supplement_feed_kg_head_day,Common_feed_kg_head_day,Waste_feed_kg_head_day,Unallocated_feed_share_pct,Unallocated_feed_kg_head_day,Total_feed_kg_head_day,Vaccinated_head,Vaccination_share_pct,Reference_output_kg,Reference_output_kg_for_dfe,Normalization_factor_to_1kg,Milk_output_l_per_1kg_product,Milk_sales_l_per_1kg_product,Milk_output_l_day,Milk_sales_l_7d,Milk_yield_l_head_day,Proxy_total_feed_kg_per_1kg_product,Proxy_forage_kg_per_1kg_product,Proxy_tree_forage_kg_per_1kg_product,Proxy_compound_feed_kg_per_1kg_product,Proxy_mineral_kg_per_1kg_product,Proxy_total_feed_kg_head_day,Proxy_body_weight_kg,Proxy_forage_share_pct,Proxy_tree_forage_share_pct,Proxy_compound_feed_share_pct,Proxy_mineral_share_pct,Proxy_forage_kg_head_day,Proxy_tree_forage_kg_head_day,Proxy_compound_feed_kg_head_day,Proxy_mineral_kg_head_day,Egg_output_reported_per_1kg_product,Egg_sales_reported_per_1kg_product,Birds_sold_head_per_1kg_product,Birds_consumed_head_per_1kg_product,Egg_output_reported,Egg_sales_reported,Eggs_per_head_reported,Birds_sold_head,Birds_consumed_head,Species,Milking_system_ESPAC,Infrastructure_type,Infrastructure_source,Functional_unit,Infra_water_electricity_status,Infra_water_electricity_note,Infra_water_electricity_citations,Reference_output_basis_note,Output_unit,Sales_unit,Diet_basis,Proxy_diet_basis,Diet_data_status,Ration_composition_note,Diet_proxy_source_key,Diet_proxy_quality,Diet_proxy_note,Diet_proxy_citations,Region,Livestock_profile_key,Livestock_climate_zone,Emission_head_basis,Animals_emission_basis_head,Headcount_emissions_basis_head,kgCH4_enteric_yr,kgCH4_manure_mgmt_yr,kgCH4_livestock_total_yr,kgNH3_manure_mgmt_total_yr,kgNH3_manure_housing_storage_yard_yr,kgNH3_manure_application_yr,kgNH3_grazing_yr,kgNOx_manure_mgmt_as_NO2_yr,kgNexcretion_manure_yr,kgVS_manure_yr,FracGasMS_weighted,FracLeachMS_weighted,EF3_manure_direct_weighted,kgN2ON_manure_mgmt_direct_yr,kgN2ON_manure_mgmt_indirect_yr,kgN2ON_manure_mgmt_total_yr,kgN2O_manure_mgmt_direct_yr,kgN2O_manure_mgmt_indirect_yr,kgN2O_manure_mgmt_total_yr,kgN2_manure_mgmt_yr,kgN_manure_after_management_yr,Reference_output_kg_dfe_basis,DFE_functional_unit,Headcount_emissions_basis_per_1kg_product,kgCH4_enteric_per_1kg_product,kgCH4_manure_mgmt_per_1kg_product,kgCH4_livestock_total_per_1kg_product,kgNH3_manure_mgmt_total_per_1kg_product,kgNH3_manure_housing_storage_yard_per_1kg_product,kgNH3_manure_application_per_1kg_product,kgNH3_grazing_per_1kg_product,kgNOx_manure_mgmt_as_NO2_per_1kg_product,kgNexcretion_manure_per_1kg_product,kgVS_manure_per_1kg_product,kgN2ON_manure_mgmt_direct_per_1kg_product,kgN2ON_manure_mgmt_indirect_per_1kg_product,kgN2ON_manure_mgmt_total_per_1kg_product,kgN2O_manure_mgmt_direct_per_1kg_product,kgN2O_manure_mgmt_indirect_per_1kg_product,kgN2O_manure_mgmt_total_per_1kg_product,kgN2_manure_mgmt_per_1kg_product,kgN_manure_after_management_per_1kg_product,DFE_livestock_status
cattle_live,(unknown),148,1.0,0.00435625,2.0,0.939799331103679,,0.0263888888888888,0.0,2.0,,,,,0.0024972222222222,0.0,0.003,0.0052777777777777,0.005,0.003,0.0,0.0,0.0003571428571428,0.0,0.0,0.0,0.0055555555555555,0.005,7.79,9.5,4.0,,50.0,0.0,400.0,3800.0,,,,,97.0,3.47,0.0,5.11314510497,100.0,0.0,0.3416666666666667,0.0,93.4016871167164,0.0,0.0,10.0,,,10.0,9.7,9.34016871167164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,1900.0,1900.0,0.0005277777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg meat (carcass-weight proxy),mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day; the midpoint 50 L/day was adopted when the cattle system is unspecified. (https://www.fao.org/3/S1250E/S1250E12.htm),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,,(unknown),cattle_other,tropical_moist,Animals_total_head,9.5,0.005,0.27,0.00474638335,0.27474638335,0.05,0.028499999999999998,0.011000000000000001,0.01,0.001085,0.22100000000000003,6.172149999999999,0.0216,0.0017500000000000003,0.0013,0.0002873,4.721665000000001e-05,0.00033451665,0.0004514714285714285,7.419759285714286e-05,0.0005256690214285715,0.0008619,0.21469045000000003,1900.0,1 kg meat (carcass-weight proxy),0.005,0.27,0.00474638335,0.27474638335,0.05,0.028499999999999998,0.011000000000000001,0.01,0.001085,0.22100000000000003,6.172149999999999,0.0002873,4.721665000000001e-05,0.00033451665,0.0004514714285714285,7.419759285714286e-05,0.0005256690214285715,0.0008619,0.21469045000000003,livestock DFE computed from YAML-configured Tier 1 factors
cattle_live,beef,3271,1.0,0.003648905109489,2.0,0.8235294117647058,,0.03125,0.0,2.0,,,,,0.0011583333333333,0.0,0.001875,0.005,0.0046666666666666,0.0018823529411764,0.0,0.0,0.0002857142857142,0.0,0.0,0.0,0.005,0.005,7.0,8.0,5.0,,50.0,0.0,400.0,3200.0,,,,,95.0,1.0,0.0,2.98,100.0,0.0,0.13,0.0,90.0,0.0,0.0,10.0,,,8.0,7.6,7.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,9.0,100.0,1600.0,1600.0,0.000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg meat (carcass-weight proxy),mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day; the midpoint 50 L/day was adopted for beef cattle. (https://www.fao.org/3/S1250E/S1250E12.htm),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,,(unknown),cattle_other,tropical_moist,Animals_total_head,8.0,0.005,0.27,0.004746383350000001,0.27474638335,0.05,0.0285,0.011000000000000001,0.01,0.001085,0.221,6.17215,0.0216,0.0017500000000000003,0.0013,0.00028730000000000004,4.721665000000001e-05,0.00033451665000000004,0.00045147142857142867,7.419759285714286e-05,0.0005256690214285715,0.0008619000000000001,0.21469045,1600.0,1 kg meat (carcass-weight proxy),0.005,0.27,0.004746383350000001,0.27474638335,0.05,0.0285,0.011000000000000001,0.01,0.001085,0.221,6.17215,0.00028730000000000004,4.721665000000001e-05,0.00033451665000000004,0.00045147142857142867,7.419759285714286e-05,0.0005256690214285715,0.0008619000000000001,0.21469045,livestock DFE computed from YAML-configured Tier 1 factors
cattle_live,dairy,5240,1.0,0.0016444444444444,2.0,1.0,,0.0488888888888888,0.0011111111111111,2.0,,,,,0.0005111111111111,0.0,0.0008087816965726,0.0088888888888888,0.0072380952380952,0.0036190476190476,0.0,0.0,0.0007619047619047,0.0,0.0,0.0,0.0088888888888888,0.0044444444444444,2.415,6.0,3.0,,66.0,1.5,450.0,2700.0,,,,,90.0,0.67,0.0,1.0606673982894,100.0,0.0,0.0989666666666666,0.0,80.0,0.0,0.0,10.0,,,12.0,10.8,9.6,0.0,0.0,1.2,0.0,0.0,0.0,0.0,12.0,6.0,100.0,1350.0,1350.0,0.0007407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg meat (carcass-weight proxy),mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the dairy drinking-water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day, supporting the order of magnitude adopted for low-intensity tropical dairy systems. (https://www.fao.org/3/S1250E/S1250E12.htm) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)","Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,,(unknown),cattle_dairy,tropical_moist,Animals_total_head,6.0,0.0044444444444444444,0.38666666666666666,0.0073173123555555575,0.3939839790222222,0.11733333333333332,0.07155555555555557,0.02666666666666667,0.01955555555555556,0.0033422222222222226,0.25466666666666665,6.057377777777778,0.121,0.013300000000000001,0.0081,0.0020627999999999996,0.0003145897333333333,0.002377389733333333,0.0032415428571428567,0.0004943552952380951,0.003735898152380952,0.006188399999999999,0.21221373333333332,1350.0,1 kg meat (carcass-weight proxy),0.0044444444444444444,0.38666666666666666,0.0073173123555555575,0.3939839790222222,0.11733333333333332,0.07155555555555557,0.02666666666666667,0.01955555555555556,0.0033422222222222226,0.25466666666666665,6.057377777777778,0.0020627999999999996,0.0003145897333333333,0.002377389733333333,0.0032415428571428567,0.0004943552952380951,0.003735898152380952,0.006188399999999999,0.21221373333333332,livestock DFE computed from YAML-configured Tier 1 factors
cattle_live,dual-purpose,3782,1.0,0.0039,2.0,0.8086312118570183,,0.0192307692307692,0.0,2.0,,,,,0.002,0.0,0.0023180402072449,0.0038461538461538,0.0033928571428571,0.0018,0.0,0.0,0.0003333333333333,0.0,0.0,0.0,0.0038461538461538,0.005,11.0,13.0,6.0,,50.0,0.0,400.0,5200.0,,,,,90.0,5.0,0.0,6.0,100.0,0.0,0.3333333333333333,0.0,90.0,0.0,0.0,10.0,,,10.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,14.0,100.0,2600.0,2600.0,0.0003846153846153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg meat (carcass-weight proxy),mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO Livestock housing water requirements - Reports dry dairy cow water requirements around 40 to 60 L/day; the midpoint 50 L/day was adopted for dual-purpose cattle where milk intensity is lower than specialized dairy. (https://www.fao.org/3/S1250E/S1250E12.htm),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas",,,,,(unknown),cattle_other,tropical_moist,Animals_total_head,13.0,0.005,0.27,0.00474638335,0.27474638335,0.05,0.028500000000000004,0.011000000000000001,0.01,0.001085,0.221,6.17215,0.0216,0.0017500000000000003,0.0013,0.0002873,4.721665e-05,0.00033451665,0.00045147142857142856,7.419759285714286e-05,0.0005256690214285714,0.0008619000000000001,0.21469045000000003,2600.0,1 kg meat (carcass-weight proxy),0.005,0.27,0.00474638335,0.27474638335,0.05,0.028500000000000004,0.011000000000000001,0.01,0.001085,0.221,6.17215,0.0002873,4.721665e-05,0.00033451665,0.00045147142857142856,7.419759285714286e-05,0.0005256690214285714,0.0008619000000000001,0.21469045000000003,livestock DFE computed from YAML-configured Tier 1 factors
eggs,(unknown),8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,0.222,0.005,1.514,3.028,,,,11906.79,0.0,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.081,,,,,,,,,,,,,,,,0.081,,0.0,0.0,100.0,0.0,0.0,0.0,0.081,0.0,,,,,,210000.0,,210000.0,,chicken,,"poultry shelter or coop, system unspecified",literature/system proxy,1 kg shell eggs,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred practical water proxy for unspecified poultry rows. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - A reduced poultry-house electricity proxy was retained as a fallback where ESPAC does not distinguish the shelter or lighting setup and no stronger Ecuador, Latin American, or FAO per-bird electricity factor was identified. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/)",Egg counts converted to kg shell eggs using 0.056699 kg/egg; live-weight-equivalent per kg shell eggs is based on total flock live weight divided by total egg output.,kg shell eggs,kg shell eggs,as-fed kg/head/day,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as common compound feed, with no pasture or waste component",eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769),(unknown),eggs_layers,tropical_moist,Producing_animals_head,2.0,2.0,0.0,0.9277418159999999,0.9277418159999999,0.96,0.64,0.3,0.0,0.0002,0.98,7.884,0.316,0.0,0.00042,0.00041160000000000003,0.0027871199999999997,0.0031987199999999995,0.0006468000000000001,0.004379759999999999,0.005026559999999999,0.0012348,0.6686736,,1 kg shell eggs,2.0,0.0,0.9277418159999999,0.9277418159999999,0.96,0.64,0.3,0.0,0.0002,0.98,7.884,0.00041160000000000003,0.0027871199999999997,0.0031987199999999995,0.0006468000000000001,0.004379759999999999,0.005026559999999999,0.0012348,0.6686736,livestock DFE computed from YAML-configured Tier 1 factors
eggs,dual-purpose poultry,1,1.0,,7.629260279218831,7.629260279218831,,0.0223737884014079,0.0005039141531848,7.629260279218831,,,1.0,1.0,,,,0.0081634092815947,0.0,0.0,0.0,0.0,0.0,0.0081634092815947,0.0,0.0,0.0081634092815947,,,50.0,50.0,,0.222,0.005,1.514,75.7,,,9.922325,9.922325,0.0,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.081,,,9.922325,9.922325,0.1007828306369726,,,,,,0.0081634092815947,0.0,0.0,0.0081634092815947,0.0,0.081,,0.0,0.0,100.0,0.0,0.0,0.0,0.081,0.0,17.636995361470216,17.636995361470216,,,175.0,175.0,3.5,,,chicken,,small poultry house or coop,literature/system proxy,1 kg shell eggs,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred practical water proxy for dual-purpose poultry rows. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - A reduced fraction of the layer-house benchmark was retained as a small-scale poultry electricity fallback because no stronger Ecuador, Latin American, or FAO per-bird electricity factor was identified. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/)",Egg counts converted to kg shell eggs using 0.056699 kg/egg; live-weight-equivalent per kg shell eggs is based on total flock live weight divided by total egg output.,kg shell eggs,kg shell eggs,as-fed kg/head/day,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as common compound feed, with no pasture or waste component",eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769),(unknown),eggs_other_poultry,tropical_moist,Producing_animals_head,50.0,5.039141531848634,0.0,0.044142879818994035,0.044142879818994035,0.8566540604142677,0.6550883991403224,0.20156566127394535,0.0,0.13605682135991312,2.1164394433764264,18.392866591247515,0.035,0.0,0.0,0.0,0.0006666784246635742,0.0006666784246635742,0.0,0.0010476375244713309,0.0010476375244713309,0.0,2.0423640628582516,9.922325,1 kg shell eggs,5.039141531848634,0.0,0.044142879818994035,0.044142879818994035,0.8566540604142677,0.6550883991403224,0.20156566127394535,0.0,0.13605682135991312,2.1164394433764264,18.392866591247515,0.0,0.0006666784246635742,0.0006666784246635742,0.0,0.0010476375244713309,0.0010476375244713309,0.0,2.0423640628582516,livestock DFE computed from YAML-configured Tier 1 factors
eggs,layers,242,1.0,,4.76828767451177,4.76828767451177,,2.663546238262849e-05,1.2117935588493143e-06,4.76828767451177,,,1.0,0.9964285714285712,,,,9.718344382850935e-06,0.0,0.0,0.0,0.0,0.0,9.718344382850935e-06,0.0,0.0,9.718344382850935e-06,,,27500.0,27500.0,,0.222,0.0101,1.514,41635.0,,,8334.753,7205.7341625,0.0,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.081,,,8334.753,8334.753,0.0001199795602821,,,,,,9.718344382850935e-06,0.0,0.0,9.718344382850935e-06,0.0,0.081,,0.0,0.0,100.0,0.0,0.0,0.0,0.081,0.0,17.63699536147022,17.57400609232211,1.0423756123800367,0.0470319876305872,147000.0,127087.5,5.6,14000.0,20.0,chicken,,layer house or coop with drinkers and lighting,literature/system proxy,1 kg shell eggs,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred Latin American-style layer water proxy. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - Layer-house electricity around 10.1 kWh/day per 1000 birds was used, equivalent to 0.0101 kWh/bird/day. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/)",Egg counts converted to kg shell eggs using 0.056699 kg/egg; live-weight-equivalent per kg shell eggs is based on total flock live weight divided by total egg output.,kg shell eggs,kg shell eggs,as-fed kg/head/day,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as common compound feed, with no pasture or waste component",eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769),(unknown),eggs_layers,tropical_moist,Producing_animals_head,27500.0,3.2994379077580342,0.0,1.5305132581613394,1.5305132581613394,1.5837301957238563,1.055820130482571,0.4949156861637051,0.0,0.0003299437907758034,1.6167245748014367,13.006384232382171,0.316,0.0,0.00042,0.0006790243214166035,0.004597964690735285,0.005276989012151889,0.0010670382193689483,0.007225373085441164,0.008292411304810112,0.0020370729642498102,1.1031235118785163,8334.753,1 kg shell eggs,3.2994379077580342,0.0,1.5305132581613394,1.5305132581613394,1.5837301957238563,1.055820130482571,0.4949156861637051,0.0,0.0003299437907758034,1.6167245748014367,13.006384232382171,0.0006790243214166035,0.004597964690735285,0.005276989012151889,0.0010670382193689483,0.007225373085441164,0.008292411304810112,0.0020370729642498102,1.1031235118785163,livestock DFE computed from YAML-configured Tier 1 factors
goat_live,(all holdings),115,1.0,0.1260239445494644,2.1739130434782608,,,0.2244801512287334,0.0,2.1739130434782608,,,,,,,,0.0238894139886578,0.0238894139886578,0.0,0.0,0.0238894139886578,0.0,0.0,0.0,0.0,0.0238894139886578,,7.0,4.0,,,9.5,0.0,23.0,92.0,,,,,100.0,,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,1.011,1.011,0.0,0.0,1.011,0.0,0.0,0.0,0.0,0.0,1.011,,,42.32,42.32,0.0236294896030245,,,,,,0.0238894139886578,0.0188799621928166,0.0050094517958412,0.0,0.0,1.011,23.0,79.0,21.0,0.0,0.0,0.799,0.212,0.0,0.0,,,,,,,,,,caprine,,grazing goat holding with shelter and trough,literature/system proxy,1 kg meat (carcass-weight proxy),literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,FAO-linked livestock watering structures guideline - Reports ewe or doe water requirements around 9.5 L/day and milking ewe or doe requirements around 13.2 L/day; 9.5 L/head/day was adopted as a general goat live-animal proxy. (https://www.fao.org/fileadmin/user_upload/emergencies/docs/UNEP_FAO_South_Sudan_WH_Structures_guidelines.pdf),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy.",kg meat (carcass-weight proxy),,dry-matter kg/head/day,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in other livestock module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as unmatched pasture for forage plus browse, with mineral or compound feed retained separately",goat_live,Ecuador plus fallback composite,Composite proxy. Total intake is a fallback mature-doe dry matter intake example; tree-forage share is based on Ecuadorian caprine preference data and native browse literature from the Ecuadorian Sierra.,Evaluación de la preferencia de consumo de leguminosas arbóreas con potencial forrajero en rumiantes menores - Reports caprine Acacia melanoxylon voluntary intake of 211.07 g/kg MS and 20.155 g/kg PV^0.75 at 23 kg live weight. (https://repositorio.uta.edu.ec/items/770d67bf-97e2-485a-8227-d941b7f4e1b2) | Cabras Lecheras Selección y Hábitos de Consumo de Plantas Nativas en la Sierra Ecuatoriana - Ecuador review identifying native browse and shrub resources as a central component of dairy goat feeding in the Sierra. (https://polodelconocimiento.com/ojs/index.php/es/article/download/7592/pdf) | Goat Nutrition - Provides a mature-doe dry matter intake example of about 1.011 kg/day (2.23 lb/day) used as fallback total intake. (https://sfyl.ifas.ufl.edu/duval/agriculture-and-agribusiness-management/livestock-and-poultry/goats/goat-nutrition/),(unknown),goat_low,tropical_moist,Animals_total_head,4.0,0.0945179584120983,0.4725897920604915,0.016281863421550097,0.48887165548204153,0.1323251417769376,0.03780718336483932,0.01890359168241966,0.07561436672967864,0.0011342155009451797,0.5954631379962193,12.73015122873346,0.0175,0.0010500000000000002,0.0023,0.0013695652173913043,0.00010066304347826088,0.0014702282608695652,0.0021521739130434783,0.00015818478260869566,0.002310358695652174,0.004108695652173913,0.5789390359168242,42.32,1 kg meat (carcass-weight proxy),0.0945179584120983,0.4725897920604915,0.016281863421550097,0.48887165548204153,0.1323251417769376,0.03780718336483932,0.01890359168241966,0.07561436672967864,0.0011342155009451797,0.5954631379962193,12.73015122873346,0.0013695652173913043,0.00010066304347826088,0.0014702282608695652,0.0021521739130434783,0.00015818478260869566,0.002310358695652174,0.004108695652173913,0.5789390359168242,livestock DFE computed from YAML-configured Tier 1 factors
