cache_generated_at_utc,cache_domain,cache_summary_token,cache_crop_focus,cache_otros_subcrop,cache_combination_key,count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Straw_kgha,Export_straw_percent,Irrig_m3,Water_source,Irrig_equipment,Packaging_type1,Packaging_type1_kgha,Packaging_type2,Packaging_type2_kgha,Fuel_type,Fuel_unit,Fuel_ha,Urea_kgha,NPK_kgha,NPK_N_percent,NPK_P_percent,NPK_K_percent,MAP_kgha,UAN_kgha,AN_kgha,AP_kgha,AS_kgha,CAN_kgha,Total_fert_min_kgha,Manure_kgha,Manure_type,Compost_kg_ha,Digestate_kg_ha,Total_fert_org_kgha,N_tot,N_min,N_orga,P_tot,P_min,P_orga,K_tot,K_min,K_orga,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Acaricide_kgha,Biocide_NE_kgha,Total_pesticides_kgha,Seed_kgha,Equipement_phyto,Molecule_name_1,Dose_kgha_1,Phase_application_1,Molecule_name_2,Dose_kgha_2,Phase_application_2,Molecule_name_3,Dose_kgha_3,Phase_application_3,Molecule_name_4,Dose_kgha_4,Phase_application_4,Molecule_name_5,Dose_kgha_5,Phase_application_5,Molecule_name_6,Dose_kgha_6,Phase_application_6,Molecule_name_7,Dose_kgha_7,Phase_application_7,Molecule_name_8,Dose_kgha_8,Phase_application_8,Molecule_name_9,Dose_kgha_9,Phase_application_9,Transport_1,Transport_type_1,Transport_tkm_1,Transport_2,Transport_type_2,Transport_tkm_2,Transport_3,Transport_type_3,Transport_tkm_3,Transport_4,Transport_type_4,Transport_tkm_4,Transport_tkm,Transport_type,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note,Irrig_m3_class,Farm_size_class,Crop_group,Cropping_system
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,9.0,costa,EL ORO,ARROZ (EN CÁSCARA),transitory,2024-01-01,2024-12-01,11.0,7.0,4336.363636363635,,,10000.0,,surcos,QUINTAL,,PILADO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,,90.718474,,,,,,136.077711,136.077711,90.718474,,226.796185,0.0,,,,0.0,,,,,,,,,,0.3333333333333333,1.0,0.5,0.0,0.0,1.7000000000000002,1135.6818181818176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10000.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 10 ha,cereals,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,3.0,costa,EL ORO,ARVEJA SECA (GRANO SECO),transitory,2024-03-01,2024-08-01,5.0,0.15,227.27272727272734,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.2727272727272734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 1 ha,pulses_oilseeds,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,108.0,costa,EL ORO,BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,8.365,34090.909090909,,,29565.21739130435,,aspersi?n,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,371.6937476388889,,,,,,493.018029787234,,256.8930372232704,,206.07692307692307,0.0,,,,0.0,,,,,,,,,,2.5,2.928571428571429,10.49090909090909,0.0,0.0,2.392857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 10 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,11.0,costa,EL ORO,BRACHIARIA,cultivated_pasture,2024-01-01,2024-12-01,11.0,10.0,25000.0,,,,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for Brachiaria based on Ecuador evidence from humid-tropics cultivar studies and Guayas field-response studies; working range retained at 20-30 t DM/ha/year.,Irrig_m3 = 0,<= 10 ha,forages_pastures,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,169.0,costa,EL ORO,CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,1.6499999999999997,443.47402597402606,,,15652.17391304348,,sin riego,CAJA,,ALMENDRA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,150.8485229415462,,,,,,166.66666666666666,120.95796533333332,100.0,,66.20234565217392,0.0,,,,0.0,,,,,,,,,,1.0,2.647058823529412,1.125,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 10 ha,industrial_cash,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,26.0,costa,EL ORO,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,0.88,175.65909090909082,,,0.0,,sin riego,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,2.6666666666666665,0.5968320657894737,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 1 ha,industrial_cash,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,33.0,costa,EL ORO,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,0.48999999999999994,4363.636363636359,,,34782.608695652176,,sin riego,QUINTAL,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,industrial_cash,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,16.0,costa,EL ORO,FREJOL SECO (GRANO SECO),transitory,2023-12-01,2024-08-01,8.0,0.13,278.40909090909054,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.227272727272726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 1 ha,pulses_oilseeds,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,3.0,costa,EL ORO,FREJOL TIERNO (VAINA),transitory,2024-01-01,2024-06-01,5.0,0.13,629.3706293706292,,,6956.521739130435,,surcos,SACO,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,28.16260319230769,,,,,,,,,,17.445860384615386,647.9890999999999,,,,647.9890999999999,,,,,,,,,,,,,0.0,0.0,0.0,3.146853146853146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.9890999999999,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,pulses_oilseeds,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,2.0,costa,EL ORO,GRAMALOTE,cultivated_pasture,2024-01-01,2024-12-01,11.0,11.0,15000.0,,,,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,1237.85,,,,,,,,,,,,0.0,20.41165665,,,,20.41165665,,,,,,,,,,,1.2,,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.41165665,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for gramalote or Axonopus-type pasture; Ecuador references support a working range near 10-20 t DM/ha/year, with the midpoint retained as proxy.",Irrig_m3 = 0,<= 100 ha,forages_pastures,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,5.0,costa,EL ORO,HABA SECA (GRANO SECO),transitory,2023-12-01,2024-06-01,6.0,0.1,227.272727272728,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955000000002,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.946969696969696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 1 ha,pulses_oilseeds,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,1.0,costa,EL ORO,HABA TIERNA (VAINA),transitory,2024-01-01,2024-06-01,5.0,0.2,681.8181818181799,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,226.796185,,,,226.796185,0.0,,,,0.0,,,,,,,,,,2.5,2.5,,0.0,3.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 1 ha,pulses_oilseeds,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,10.0,costa,EL ORO,LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.625,2892.2077922077924,,,18260.869565217392,,aspersi?n,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,37.925783444816055,,,,,,90.718474,120.95796533333332,155.517384,,35.45715972240803,0.0,,,,0.0,,,,,,,,,,4.0,,0.4285714285714285,0.0,0.0,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1050.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 10 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,10.0,costa,EL ORO,MAIZ DURO CHOCLO (CHOCLO),transitory,2024-04-01,2024-10-01,6.0,0.3,583.3333333333326,,,11304.347826086958,,aspersi?n,SACO,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,10.88621688,,,,,,150.0,0.00362873896,5.981036146666668,,60.27743105702084,0.0,,,,0.0,,,,,,,,,,0.1520833333333333,0.424963503649635,,0.0,0.0,0.5249635036496351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5652.173913043479,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,cereals,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,49.0,costa,EL ORO,MAIZ DURO SECO (GRANO SECO),transitory,2024-01-01,2024-08-01,7.0,0.5,1239.1774891774896,,,11304.34782608696,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,214.28571428571433,,,,,,125.0,45.359237,,,60.47898266666667,0.0,,,,0.0,,,,,,,,,,1.1839080459770115,2.0,1.0454545454545454,0.0,0.0,0.0,13.29545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,cereals,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,2.0,costa,EL ORO,MAIZ SUAVE CHOCLO (CHOCLO),transitory,2023-10-01,2024-04-01,6.0,0.155,703.4632034632033,,,11304.347826086958,,surcos,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,61.55896450000001,,,,,,,,,,61.55896450000001,836.9859208333334,,,,836.9859208333334,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.9859208333334,0.0,0.0,0.0,11304.347826086958,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,cereals,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,38.0,costa,EL ORO,MAIZ SUAVE SECO (GRANO SECO),transitory,2023-12-01,2024-08-01,8.0,0.15,432.6298701298697,,,,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,430.9127515,,,,,,272.155422,388.79346,,,0.0,0.0,,,,0.0,,,,,,,,,,1.4999999999999998,2.857142857142857,1.9230769230769227,0.0,0.0,0.0,1.3533057851239645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 1 ha,cereals,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,2.0,costa,EL ORO,MANGO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.35,4545.454545454548,,,,,aspersi?n,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,250.0,,,,125.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 1 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,3.0,costa,EL ORO,MANI,transitory,2024-01-01,2024-07-01,6.0,0.09000000000000001,207.79220779220722,,,10434.782608695654,,sin riego,BALDE,,GRANO DESCASCARADO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2647.992,,214.2857142857143,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.1636363636363632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,pulses_oilseeds,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,2.0,costa,EL ORO,MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,2.0,14204.54545454545,,,,,aspersi?n,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,45.359237,,45.359237,0.0,,,,0.0,,,,,,,,,,0.5,,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 10 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,8.0,costa,EL ORO,NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,4363.636363636359,,,15692.934782608696,,aspersi?n,LIBRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,113.3980925,,,,,,74.48698232843137,,,,0.0,0.0,,,,0.0,,,,,,,,,,4.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1312.5,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,4.0,costa,EL ORO,ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.12,28409.09090909087,,,,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.1851851851851851,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,<= 1 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,113.0,costa,EL ORO,OTROS PASTOS CULTIVADOS,cultivated_pasture,2024-01-01,2024-12-01,11.0,6.0,15000.0,,,10434.782608695654,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.3333333333333333,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Fallback cultivated-pasture dry-matter yield proxy for uncategorized tropical improved pasture, retained as a conservative 10-20 t DM/ha/year range.",Irrig_m3 <> 0,<= 10 ha,forages_pastures,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,33.0,costa,EL ORO,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,1.0,4454.54545454545,,,5625.0,,sin riego,LIBRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,36.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,14.0,costa,EL ORO,OTROS TRANSITORIOS,transitory,2023-12-01,2024-08-01,8.0,0.195,937.9509379509389,,,10434.782608695654,,aspersi?n,SACO,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,120.95796533333332,,,,,,60.478982666666674,,151.19745666666668,,9.0718474,0.0,,,,0.0,,,,,,,,,,2.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,2.525252525252528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,2.0,costa,EL ORO,PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,200.0,25454.54545454545,,,15652.17391304348,,surcos,TONELADA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,,295.2,,,,,,,,,,295.2,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7826.08695652174,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,> 100 ha,industrial_cash,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,7.0,costa,EL ORO,PAPA,transitory,2024-03-01,2024-07-01,4.0,0.08,2272.727272727275,,,10434.782608695654,,aspersi?n,QUINTAL,,TUBERCULO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5272.5,,49.13917341666667,,,,,,,,,,0.0,518.39128,,,,518.39128,,,,,,,,,,1.41747615625,,2.380952380952381,0.0,0.0,1.133980925,14.069264069264074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.39128,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,roots_tubers,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,147.0,costa,EL ORO,PASTO MIEL (CHILENA),cultivated_pasture,2024-01-01,2024-12-01,11.0,10.0,10000.0,,,,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,,,,,,,50.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.9,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for pasto miel or Setaria-type pasture; Ecuador evidence and FAO tropical benchmarks support a working range near 9-14 t DM/ha/year.,Irrig_m3 = 0,<= 10 ha,forages_pastures,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,222.0,costa,EL ORO,PASTO MIXTO,cultivated_pasture,2024-01-01,2024-12-01,11.0,8.04,17000.0,,,10434.782608695654,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,3.3401499999999995,,,,,,217.37653514377,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.1263157894736842,1.2543786488740616,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for mixed pasture, set as an inferred midpoint spanning the Ecuador-supported tropical grass proxies used in this project.",Irrig_m3 <> 0,<= 10 ha,forages_pastures,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,1.0,costa,EL ORO,PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,66216.89155422288,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,(unknown),fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,17.0,costa,EL ORO,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,14318.1818181818,,,29565.21739130435,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,176.37,,,,,,137.5,,,,0.0,0.0,,,,0.0,,,,,,,,,,10.0,4.2,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 <> 0,<= 1 ha,fruits,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,2.0,costa,EL ORO,SABOYA,cultivated_pasture,2024-01-01,2024-12-01,11.0,225.5,25000.0,,,,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,1237.85,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,7.196969696969697,,0.0,0.0,7.196969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for Saboya or Panicum maximum; Ecuador cut-based evidence is combined with tropical FAO benchmarks to retain an annualized working range of 18-33 t DM/ha/year.,Irrig_m3 = 0,> 100 ha,forages_pastures,(unknown)
2026-06-03T15:01:40.104298+00:00,crops,province,All,All,province__All__All,1.0,costa,EL ORO,TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,10909.090909090915,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,Irrig_m3 = 0,(unknown),fruits,(unknown)
