count,Region,Province,Crop,Category,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note,Seed_kgha,crop_type_dfe,N_min,P_min,K_min,N_orga,P_orga,K_orga,N_tot,P_tot,K_tot,kgNH3N_ha,kgNOxN_ha,kgNO3N_ha,kgN2ON_ha_direct,kgN2ON_ha_indirect,kgN2ON_ha,kgCO2urea_ha,kgCO2limestone_ha,kgCO2_fert_ha,soil_erosion_tha,kgP_ha_erosion,kgP_ha_runoff,kgP_ha_leaching,kgP_ha_drainage,kgP_total,Cd_kg_ha,Cu_kg_ha,Zn_kg_ha,Pb_kg_ha,Ni_kg_ha,Cr_kg_ha,Hg_kg_ha,trace_metals_from_organic,SOC_mean_rate_kgChayr,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_source
6,(all regions confounded),(all provinces confounded),PAJA TOQUILLA,permanent,2.0,2290.90909090909,,sin riego,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
46,(all regions confounded),(all provinces confounded),PAPAYA,permanent,1.0,10909.090909090904,0.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,200.0,82.5,45.359237,440.0,200.0,0.0,0.9,1.6666666666666663,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,58.05,21.999646962059998,244.04939999999996,0.0,0.0,0.0,58.05,21.999646962059998,244.04939999999996,1.1485363235294117,3.2903889865089515,17.9955,0.29025,0.22929749999999996,0.5195474999999999,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18462484554590125,0.0735,0.44099999999999995,1.7187425099459008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
6,(all regions confounded),(all provinces confounded),PEPINO DULCE,permanent,0.1,9090.909090909088,15652.17391304348,surcos,QUINTAL,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,1237.85,453.59237,0.0,0.0,0.0,453.59237,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,vegetable,68.0388555,29.692156540200003,56.479053950549996,0.0,0.0,0.0,68.0388555,29.692156540200003,56.479053950549996,1.3461687674955882,3.8565771023578637,21.092045204999998,0.3401942775,0.268753479225,0.6089477567249999,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1879903184863375,0.0735,0.44099999999999995,1.722107982886337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
24,(all regions confounded),(all provinces confounded),PERA,permanent,0.12,3409.09090909091,15652.17391304348,surcos,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,239.39597305555557,0.0,0.0,0.0,0.0,337.9072961111111,2.5,0.9375,1.5865384615384617,0.0,337.9072961111111,0.0,0.0,0.0,15652.17391304348,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,35.909395958333334,15.67086039621667,29.8083895850125,2.922898111361112,1.0368409665250997,3.6165384766982998,38.83229406969445,16.70770136274177,33.4249280617108,0.9266589436425997,2.1919345529412593,12.03801116160528,0.19416147034847225,0.15680735236558557,0.3509688227140578,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18276323726905425,0.0735,0.44099999999999995,1.7168809016690538,4.875495421939166e-05,0.013235828788672223,0.05939903404689167,0.0005104224870676778,0.0010915081478981112,0.0015896679791899166,2.544441939716667e-05,True,0.0,0.0,0.0,
3,(all regions confounded),(all provinces confounded),PIMIENTA NEGRA (GRANO FRESCO),permanent,0.375,210.0,,sin riego,QUINTAL,,,,0.0,0.0,400.0,0.0,0.0,200.0,0.0,4.0,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,136.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,2.6908,7.708749391304349,42.16,0.68,0.5371999999999999,1.2172,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
9,(all regions confounded),(all provinces confounded),PIMIENTA NEGRA (GRANO SECO),permanent,0.5,1590.90909090909,,sin riego,QUINTAL,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0.5033557046979866,1.5,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,15.0,6.546,12.4515,0.0,0.0,0.0,15.0,6.546,12.4515,0.2967794117647059,0.8502297122762148,4.65,0.075,0.05925,0.13424999999999998,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17786387499999998,0.0735,0.44099999999999995,1.7119815393999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
38,(all regions confounded),(all provinces confounded),PITAHAYA AMARILLA,permanent,2.0,10454.545454545449,11250.0,sin riego,UNIDAD,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,211.6764393333333,145.1495584,211.6764393333333,57.142857142857146,171.45791586,425.242846875,3.401942775,7.298853600000001,5.782778709795919,7.366111854333333,425.242846875,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,81.102315756,55.42535887503999,54.81746327216142,3.6783506254687506,1.3048229778879343,4.551269343288948,84.78066638146875,56.73018185292793,59.36873261545037,1.876688310585734,4.794012644968452,26.282006578255313,0.42390333190734375,0.33918730243859996,0.7630906343459437,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.20039031461348192,0.0735,0.44099999999999995,1.7345079790134816,6.135616416135937e-05,0.01665676231209375,0.07475131383792187,0.0006423463299185624,0.001373619443975625,0.0020005337109810935,3.20207863696875e-05,True,0.0,0.0,0.0,
46,(all regions confounded),(all provinces confounded),PITAHAYA ROJA,permanent,3.995,9295.454545454551,11250.0,goteo,UNIDAD,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,180.718474,80.0,18.0,125.0,162.5,0.0,0.9347826086956522,3.4814814814814814,10.85,0.8347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,54.3077711,15.364671308039998,84.75966079010999,0.0,0.0,0.0,54.3077711,15.364671308039998,84.75966079010999,1.0744952240873527,3.078272039781036,16.835409041,0.2715388555,0.21451569584499997,0.486054551345,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1817220436972675,0.0735,0.44099999999999995,1.7158397080972674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
25,(all regions confounded),(all provinces confounded),PLANTAS MEDICINALES,permanent,0.15,12124.675324675323,0.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,204.1165665,0.0,0.0,0.0,204.1165665,0.0,12.0,0.935064935064935,10.155844155844155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,30.617484975,13.36147044309,25.4155742777475,0.0,0.0,0.0,30.617484975,13.36147044309,25.4155742777475,0.6057759453730147,1.7354596960610384,9.49142034225,0.15308742487500002,0.12093906565125,0.27402649052625,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18084564331885186,0.0735,0.44099999999999995,1.7149633077188517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
2,(all regions confounded),(all provinces confounded),SABILA,permanent,2.65,7511.363636363633,,aspersi?n,CAJA,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,1237.85,0.0,0.0,0.0,0.0,0.0,529.1910983333333,,,,0.0,529.1910983333333,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,4.577503000583334,1.623779705816096,5.663801849426246,4.577503000583334,1.623779705816096,5.663801849426246,0.33855750722079114,0.24512163070313836,1.4190259301808337,0.02288751500291667,0.023436815362986668,0.04632433036590334,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17642080724258907,0.0735,0.44099999999999995,1.7105384716425887,7.6354337623025e-05,0.020728415321716667,0.09302385722052499,0.0007993643216764332,0.0017093930858363333,0.0024895530625542494,3.98480897045e-05,True,0.0,0.0,0.0,
1,(all regions confounded),(all provinces confounded),SACHA INCHI,permanent,7.0,1649.142857142857,,sin riego,QUINTAL,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
4,(all regions confounded),(all provinces confounded),TAXO,permanent,0.515,5051.51515151515,0.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
4,(all regions confounded),(all provinces confounded),TUNA,permanent,0.185,2454.545454545456,,sin riego,CAJA,FRUTA FRESCA,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
1,(all regions confounded),(all provinces confounded),TÉ,permanent,278.0,10791.36690647482,,sin riego,UNIDAD,,,,0.0,575.5395683453237,0.0,0.0,0.0,575.5395683453237,0.0,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,lake,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,86.33093525179855,37.674820143884894,71.66330935251797,0.0,0.0,0.0,86.33093525179855,37.674820143884894,71.66330935251797,1.7080829454083788,4.8934084159782145,26.76258992805755,0.4316546762589928,0.34100719424460424,0.772661870503597,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1914827338129496,0.0735,0.44099999999999995,1.7256003982129493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
10,(all regions confounded),(all provinces confounded),UVA (VID),permanent,0.625,7999.999999999999,11250.0,goteo,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,600.0,160.0,80.0,120.0,600.0,680.388555,11.0,8.0,20.0,28.0,680.388555,0.0,0.0,0.0,11250.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,144.4,54.9864,134.47619999999998,5.885361000750001,2.087716764620695,7.2820309492623165,150.28536100075002,57.0741167646207,141.7582309492623,3.292284694157824,8.500034412511637,46.5884619102325,0.7514268050037501,0.60051304832384,1.3519398533275901,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.20088330216904313,0.0735,0.44099999999999995,1.735000966569043,9.816986265817498e-05,0.02665081969935,0.11960210214067499,0.0010277541278697,0.002197791110361,0.0032008539375697493,5.12332581915e-05,True,0.0,0.0,0.0,
6,(all regions confounded),(all provinces confounded),UVILLA,permanent,0.6849999999999999,5608.391608391618,0.0,surcos,LIBRA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,10.0,0.0,0.0,0.0,5.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,1.5,0.6546000000000001,1.2451499999999998,0.0,0.0,0.0,1.5,0.6546000000000001,1.2451499999999998,0.029677941176470587,0.0850229712276215,0.46499999999999997,0.0075,0.005925,0.013425,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1752863875,0.0735,0.44099999999999995,1.7094040518999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
68,(all regions confounded),(all provinces confounded),VIVEROS DE PERMANENTES,permanent,0.04,4545.45454545455,0.0,surcos,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,566.9904625,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,85.048569375,37.11519567525001,70.5988174381875,0.0,0.0,0.0,85.048569375,37.11519567525001,70.5988174381875,1.6827109593694853,4.820721377947329,26.36505650625,0.425242846875,0.33594184903124996,0.76118469590625,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19123789810792186,0.0735,0.44099999999999995,1.7253555625079215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
